3830	A woman is playing a flute	A woman is getting rid of a flute	NEUTRAL	3.4	A_neutral_B	B_contradicts_A	a woman is playing flute	a woman plays on a flute	SEMEVAL	SEMEVAL	TEST A:playing,B:getting,B:rid,B:of,
3832	A man is riding a horse	A horse is being ridden by a man	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man is riding a horse	a man is riding a horse	SEMEVAL	SEMEVAL	TEST A:riding,B:being,B:ridden,B:by,
3836	A horse is being ridden in a creek by a man	The man is riding a horse by a creek	ENTAILMENT	4.6	A_entails_B	B_entails_A	a man is riding a horse by a creek	a man is riding a horse by a creek	SEMEVAL	SEMEVAL	TRAIN A:being,A:ridden,A:in,B:riding,
3838	The man is not riding a horse by a creek	A man is riding a horse	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a man is riding a horse	a man is riding a horse by a creek	SEMEVAL	SEMEVAL	TRAIN A:not,A:by,A:creek,
3840	The man is riding a horse by a creek	A horse is being ridden by a man	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man is riding a horse by a creek	a man is riding a horse	SEMEVAL	SEMEVAL	TRAIN A:riding,A:creek,B:being,B:ridden,
3841	The man is riding a horse by a creek	There is no man riding a horse	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a man is riding a horse by a creek	a man is riding a horse	SEMEVAL	SEMEVAL	TEST A:by,A:creek,B:There,B:no,
3844	A cat is playing a piano	A cat is sitting on a piano	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a cat is playing a piano	a cat is playing a piano	SEMEVAL	SEMEVAL	TRAIN A:playing,B:sitting,B:on,
3849	A cat is playing a piano	There is no cat playing keyboards	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	a cat is playing a piano	a cat is playing keyboards	SEMEVAL	SEMEVAL	TEST A:piano,B:There,B:no,B:keyboards,
3850	A cat is playing a piano funnily	A cat is playing keyboards	ENTAILMENT	3.9	A_entails_B	B_neutral_A	a cat is playing keyboards	a cat is playing a piano	SEMEVAL	SEMEVAL	TEST A:piano,A:funnily,B:keyboards,
3858	A man from the wilderness is on a walking path	The man is walking along a path through the wilderness	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a man is walking along a path through wilderness	a man is walking along a path through wilderness	SEMEVAL	SEMEVAL	TEST A:from,A:on,B:along,B:through,
3868	The man is dipping into a swamp	A man is rising from a swamp	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a man rises from a swamp	a man rises from a swamp	SEMEVAL	SEMEVAL	TRAIN A:dipping,A:into,B:rising,B:from,
3880	A man is dancing on the ceiling of a room	The man is dancing upside-down on the ceiling	ENTAILMENT	4.4	A_entails_B	B_entails_A	a man is dancing on the ceiling of a room	a man is dancing upside-down on the ceiling	SEMEVAL	SEMEVAL	TRIAL A:of,A:room,B:upside-down,
3882	A man is dangerously dancing on the ceiling of a room	A man is dancing upside-down on the ceiling	NEUTRAL	4	A_neutral_B	B_neutral_A	a man is dancing upside-down on the ceiling	a man is dancing on the ceiling of a room	SEMEVAL	SEMEVAL	TRAIN A:dangerously,A:of,A:room,B:upside-down,
3884	A man is dancing upside-down on the ceiling	A man is dancing on the ceiling of a room	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man is dancing on the ceiling of a room	a man is dancing upside-down on the ceiling	SEMEVAL	SEMEVAL	TRAIN A:upside-down,B:of,B:room,
3889	A man is dancing	A man is singing passionately	NEUTRAL	2.4	A_neutral_B	B_neutral_A	a man is dancing	a man is singing	SEMEVAL	SEMEVAL	TEST A:dancing,B:singing,B:passionately,
3891	A man is singing	A male is dancing	NEUTRAL	3.4	A_contradicts_B	B_neutral_A	a man is singing	a man is dancing	SEMEVAL	SEMEVAL	TEST A:man,A:singing,B:male,B:dancing,
3892	There is no man dancing	A man is singing	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a man is singing	a man is dancing	SEMEVAL	SEMEVAL	TRAIN A:There,A:no,A:dancing,B:singing,
3896	A man is doing exercise	A man is exercising	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man is exercising	a man is exercising	SEMEVAL	SEMEVAL	TEST A:doing,A:exercise,B:exercising,
3899	There is no man exercising	A girl is exercising	NEUTRAL	2.2	A_neutral_B	B_neutral_A	a girl is exercising	a man is exercising	SEMEVAL	SEMEVAL	TRAIN A:There,A:no,A:man,B:girl,
3901	The girl is lounging	A man is exercising	NEUTRAL	1.2	A_neutral_B	B_neutral_A	a man is exercising	a girl is exercising	SEMEVAL	SEMEVAL	TRAIN A:girl,A:lounging,B:man,B:exercising,
3907	The man is singing heartily and playing the guitar	A man is playing the guitar	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a man plays the guitar	the man sang and played his guitar	SEMEVAL	SEMEVAL	TEST A:singing,A:heartily,A:and,
3910	A man is packing the guitar	The man is singing and playing the guitar	NEUTRAL	3.4	A_neutral_B	B_neutral_A	the man sang and played his guitar	a man plays the guitar	SEMEVAL	SEMEVAL	TRIAL A:packing,B:singing,B:and,B:playing,
3912	A few people are dancing	A group of people are dancing	ENTAILMENT	4.5	A_entails_B	B_entails_A	a group of people are dancing	a group of people are dancing	SEMEVAL	SEMEVAL	TRAIN A:few,B:group,B:of,
3913	There is no group of people dancing	A group of people are dancing	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a group of people are dancing	a group of people are dancing	SEMEVAL	SEMEVAL	TEST A:There,A:is,A:no,B:are,
3918	The women are dancing outside	A few people are dancing	ENTAILMENT	4.3	A_entails_B	B_neutral_A	women are dancing outside	a group of people are dancing	SEMEVAL	SEMEVAL	TEST A:women,A:outside,B:few,B:people,
3921	Boys are dancing in front of some people	Young men are dancing in front of some people	NEUTRAL	4.4	A_neutral_B	B_neutral_A	boys are dancing in front of people	boys are dancing in front of people	SEMEVAL	SEMEVAL	TRAIN A:Boys,B:Young,B:men,
3923	Some boys are in front of dancing people	Boys are dancing in front of some people	NEUTRAL	3.7	A_neutral_B	B_neutral_A	boys are dancing in front of people	boys are dancing in front of people	SEMEVAL	SEMEVAL	TEST A:Some,A:boys,B:Boys,B:some,
3937	A boy is throwing away a calendar	A boy is looking at a calendar	NEUTRAL	2.4	A_neutral_B	B_neutral_A	a boy is looking at a calendar	a boy is looking at a calendar	SEMEVAL	SEMEVAL	TEST A:throwing,A:away,B:looking,B:at,
3938	A boy is attentively looking at a calendar	A boy is checking a calendar	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a boy is checking a calender	a boy is looking at a calendar	SEMEVAL	SEMEVAL	TRAIN A:attentively,A:looking,A:at,B:checking,
3939	A boy is checking a calendar	A boy is throwing away a calendar	NEUTRAL	3.4	A_neutral_B	B_contradicts_A	a boy is checking a calender	a boy is looking at a calendar	SEMEVAL	SEMEVAL	TRAIN A:checking,B:throwing,B:away,
3940	The boy is checking a calendar	A boy is looking at a calendar	ENTAILMENT	4.8	A_entails_B	B_entails_A	a boy is looking at a calendar	a boy is checking a calender	SEMEVAL	SEMEVAL	TRAIN A:checking,B:looking,B:at,
3942	A boy is checking a calendar	A boy is looking at a calendar	ENTAILMENT	4.6	A_entails_B	B_entails_A	a boy is checking a calender	a boy is looking at a calendar	SEMEVAL	SEMEVAL	TRAIN A:checking,B:looking,B:at,
3943	The men are fighting with their fists in a ring	The men are fist fighting in a ring	ENTAILMENT	4.8	A_entails_B	B_entails_A	two men fistfight in a ring	two men fistfight in a ring	SEMEVAL	SEMEVAL	TRAIN A:with,A:their,A:fists,B:fist,
3947	The men are fist fighting in a ring	Two people are fist fighting in a ring	ENTAILMENT	4.2	A_entails_B	B_neutral_A	two men fistfight in a ring	two men are fistfighting in a ring	SEMEVAL	SEMEVAL	TRAIN A:men,B:Two,B:people,
3948	The men are fist fighting in a ring	Nobody is fist fighting in a ring	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	two men fistfight in a ring	two men are fistfighting in a ring	SEMEVAL	SEMEVAL	TRAIN A:men,A:are,B:Nobody,B:is,
3974	A girl is awakening	A girl is waking up	ENTAILMENT	4.9	A_entails_B	B_entails_A	a girl is waking up	a girl is waking up	SEMEVAL	SEMEVAL	TEST A:awakening,B:waking,B:up,
3975	A girl is falling asleep	A girl is waking up	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a girl is waking up	a girl is waking up	SEMEVAL	SEMEVAL	TEST A:falling,A:asleep,B:waking,B:up,
3978	A child is slowly waking up	A girl is waking up	NEUTRAL	4.27	A_neutral_B	B_neutral_A	a girl is waking up	a child is waking up	SEMEVAL	SEMEVAL	TEST A:child,A:slowly,B:girl,
3979	There is no child waking up	A girl is waking up	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a girl is waking up	a child is waking up	SEMEVAL	SEMEVAL	TEST A:There,A:no,A:child,B:girl,
3983	A woman is slicing a tomato	A tomato is being sliced by a woman	ENTAILMENT	5	A_entails_B	B_entails_A	a woman is slicing a tomato	a woman is slicing a tomato	SEMEVAL	SEMEVAL	TEST A:slicing,B:being,B:sliced,B:by,
3987	A woman is slicing a tomato	The woman is peeling a potato	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a woman is slicing a tomato	a woman is peeling a potato	SEMEVAL	SEMEVAL	TRAIN A:slicing,A:tomato,B:peeling,B:potato,
3988	A woman is slicing a tomato	A woman is refrigerating a potato	NEUTRAL	2.5	A_neutral_B	B_neutral_A	a woman is slicing a tomato	a woman is peeling a potato	SEMEVAL	SEMEVAL	TEST A:slicing,A:tomato,B:refrigerating,B:potato,
4002	A man is climbing a rope	A man is coming down a rope	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a man is climbing a rope	a man is climbing a rope	SEMEVAL	SEMEVAL	TRAIN A:climbing,B:coming,B:down,
4003	A man is being roped before climbing	A man is climbing a rope	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a man is climbing a rope	a man is climbing a rope	SEMEVAL	SEMEVAL	TEST A:being,A:roped,A:before,B:rope,
4009	A man is climbing up a rope	A man is coming down a rope	NEUTRAL	3.8	A_contradicts_B	B_neutral_A	a man climbs up a rope	a man is climbing a rope	SEMEVAL	SEMEVAL	TEST A:climbing,A:up,B:coming,B:down,
4012	The woman is picking up a kangaroo that is little	The woman is picking up a baby kangaroo	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a woman picks up a baby kangaroo	a woman picks up a baby kangaroo	SEMEVAL	SEMEVAL	TRAIN A:that,A:little,B:baby,
4016	The woman is putting down the kangaroo	The woman is picking up the kangaroo	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	the woman picked up the kangaroo	the woman picked up the kangaroo	SEMEVAL	SEMEVAL	TEST A:putting,A:down,B:picking,B:up,
4018	The woman is picking up a baby kangaroo	The lady is picking up the kangaroo	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a woman picks up a baby kangaroo	the woman picked up the kangaroo	SEMEVAL	SEMEVAL	TEST A:woman,A:baby,B:lady,
4023	The woman is picking up the kangaroo	A kangaroo is picking up the woman's baby	NEUTRAL	2.3	A_neutral_B	B_neutral_A	the woman picked up the kangaroo	a woman picks up a baby kangaroo	SEMEVAL	SEMEVAL	TEST A:woman,B:woman's,B:baby,
4027	A man is breaking wooden boards with his hand	A man is breaking boards made of wood with his hand	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man is breaking wooden boards with his hand	a man is breaking wooden boards with his hand	SEMEVAL	SEMEVAL	TEST A:wooden,B:made,B:of,B:wood,
4038	A Seadoo is being ridden by a woman	A woman is riding a Seadoo	ENTAILMENT	5	A_entails_B	B_entails_A	a woman is riding a seadoo	a woman is riding a seadoo	SEMEVAL	SEMEVAL	TRAIN A:being,A:ridden,A:by,B:riding,
4046	A man is standing still	A man is dancing	NEUTRAL	2.6	A_neutral_B	B_contradicts_A	a man is dancing	a man is dancing	SEMEVAL	SEMEVAL	TRAIN A:standing,A:still,B:dancing,
4049	A man is slowly dancing on the road	A man is dancing	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man is dancing	a man is dancing on the road	SEMEVAL	SEMEVAL	TRAIN A:slowly,A:on,A:road,
4050	A man is dancing	There is no man dancing on the road	NEUTRAL	3.2	A_contradicts_B	B_neutral_A	a man is dancing	a man is dancing on the road	SEMEVAL	SEMEVAL	TRAIN B:There,B:no,B:on,B:road,
4051	A man is dancing on the road	A person is dancing	ENTAILMENT	3.9	A_entails_B	B_neutral_A	a man is dancing on the road	a man is dancing	SEMEVAL	SEMEVAL	TEST A:man,A:on,A:road,B:person,
4059	A dog is running on the road	There is no man running on the road	NEUTRAL	2.3	A_neutral_B	B_neutral_A	a panda dog is running on the road	a man is running on the road	SEMEVAL	SEMEVAL	TEST A:dog,B:There,B:no,B:man,
4060	A man is running on the road	A dog is running breathlessly on the road	NEUTRAL	2.6	A_neutral_B	B_neutral_A	a man is running on the road	a panda dog is running on the road	SEMEVAL	SEMEVAL	TRIAL A:man,B:dog,B:breathlessly,
4061	There is no dog running on the road	A man is running on the road	NEUTRAL	2.3	A_neutral_B	B_neutral_A	a man is running on the road	a panda dog is running on the road	SEMEVAL	SEMEVAL	TRAIN A:There,A:no,A:dog,B:man,
4064	A man is inside the house and is throwing blades at a close target	A man is outside and is throwing blades at a close target	CONTRADICTION	3.235	A_contradicts_B	B_contradicts_A	a man is throwing blades into a close target outside	a man is throwing blades into a close target outside	SEMEVAL	SEMEVAL	TEST A:inside,A:house,B:outside,
4067	The man is removing knives from a tree	The man is throwing knives at a tree	NEUTRAL	3.3	A_contradicts_B	B_neutral_A	the man is throwing knives at a tree	the man is throwing knives at a tree	SEMEVAL	SEMEVAL	TRIAL A:removing,A:from,B:throwing,B:at,
4074	A horse is being ridden by a man	A man is riding a horse	ENTAILMENT	5	A_entails_B	B_entails_A	a man is riding on a horse	a man is riding on a horse	SEMEVAL	SEMEVAL	TRAIN A:being,A:ridden,A:by,B:riding,
4082	A horse is being ridden by a man	The man is riding a horse	ENTAILMENT	5	A_entails_B	B_entails_A	the man is riding a horse	a man is riding on a horse	SEMEVAL	SEMEVAL	TEST A:being,A:ridden,A:by,B:riding,
4085	A picture is being drawn by a man	A man is drawing a picture	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is drawing a picture	a man is drawing a picture	SEMEVAL	SEMEVAL	TRAIN A:being,A:drawn,A:by,B:drawing,
4092	The person is not drawing	A man is drawing a picture	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a man is drawing a picture	a person is drawing	SEMEVAL	SEMEVAL	TEST A:person,A:not,B:man,B:picture,
4093	Someone is drawing a person	A man is drawing a picture	NEUTRAL	4.6	A_neutral_B	B_neutral_A	a person is drawing	a man is drawing a picture	SEMEVAL	SEMEVAL	TEST A:Someone,A:person,B:man,B:picture,
4097	A man is drawing a picture	The person is drawing	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man is drawing a picture	a person is drawing	SEMEVAL	SEMEVAL	TEST A:man,A:picture,B:person,
4101	There is no one playing the guitar	Someone is playing the guitar	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	someone is playing guitar	someone is playing guitar	SEMEVAL	SEMEVAL	TEST A:There,A:no,A:one,B:Someone,
4102	Somebody is playing the guitar	Someone is playing a piano	NEUTRAL	2.8	A_neutral_B	B_neutral_A	someone is playing a piano	someone is playing guitar	SEMEVAL	SEMEVAL	TRAIN A:Somebody,A:guitar,B:Someone,B:piano,
4104	Someone is beautifully playing the piano	Someone is playing the guitar	NEUTRAL	3	A_neutral_B	B_neutral_A	someone is playing a piano	someone is playing guitar	SEMEVAL	SEMEVAL	TEST A:beautifully,A:piano,B:guitar,
4105	Someone is playing the guitar	Someone is dismantling a piano	NEUTRAL	2.2	A_neutral_B	B_neutral_A	someone is playing guitar	someone is playing a piano	SEMEVAL	SEMEVAL	TRAIN A:playing,A:guitar,B:dismantling,B:piano,
4108	There is no man eating food	A man is eating some food	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a man is eating a food	a man is eating a food	SEMEVAL	SEMEVAL	TRAIN A:There,A:no,B:some,
4109	A man is eating a pizza	A pizza is being eaten by a man	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is eating a pizza	a man is eating a pizza	SEMEVAL	SEMEVAL	TRAIN A:eating,B:being,B:eaten,B:by,
4114	There is no man eating food	A man is eating a pizza	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a man is eating a pizza	a man is eating a food	SEMEVAL	SEMEVAL	TRIAL A:There,A:no,A:food,B:pizza,
4115	A man is eating a pizza	A man is eating some food	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a man is eating a food	a man is eating a pizza	SEMEVAL	SEMEVAL	TRAIN A:pizza,B:some,B:food,
4129	A dog is jumping on a diving board	A dog is jumping on a trampoline	NEUTRAL	2.4	A_neutral_B	B_neutral_A	a dog is jumping on a trampoline	a dog is jumping on a trampoline	SEMEVAL	SEMEVAL	TEST A:diving,A:board,B:trampoline,
4134	There is no dog bouncing on a trampoline	A dog is jumping on a trampoline	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a dog is jumping on a trampoline	a dog bounces on a trampoline	SEMEVAL	SEMEVAL	TRAIN A:There,A:no,A:bouncing,B:jumping,
4136	A man is doing back flips on a trampoline	A man is jumping on a trampoline	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man is doing back flips on a trampoline	a man is doing back flips on a trampoline	SEMEVAL	SEMEVAL	TRAIN A:doing,A:back,A:flips,B:jumping,
4139	There are no kids jumping on a trampoline	Several kids are jumping on a trampoline	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	several kids jump up and down on a trampoline	several kids jump up and down on a trampoline	SEMEVAL	SEMEVAL	TEST A:There,A:no,B:Several,
4147	A woman is cutting meat	A woman is slicing some meat	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is cutting meat	a woman is cutting meat	SEMEVAL	SEMEVAL	TRAIN A:cutting,B:slicing,B:some,
4150	A woman is cutting an onion	A woman is not cutting meat	ENTAILMENT	3.3	A_entails_B	B_neutral_A	a woman is cutting an onion	a woman is cutting meat	SEMEVAL	SEMEVAL	TEST A:onion,B:not,B:meat,
4151	A woman is cutting meat	A woman is slicing an onion	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a woman is cutting meat	a woman is cutting an onion	SEMEVAL	SEMEVAL	TEST A:cutting,A:meat,B:slicing,B:onion,
4152	A woman is cutting meat	There is no woman cutting an onion	ENTAILMENT	2.4	A_entails_B	B_neutral_A	a woman is cutting meat	a woman is cutting an onion	SEMEVAL	SEMEVAL	TRAIN A:meat,B:There,B:no,B:onion,
4154	A man is playing a wooden flute	A wooden flute is being played by a man	ENTAILMENT	5	A_entails_B	B_entails_A	a man is playing a wooden flute	a man is playing a wooden flute	SEMEVAL	SEMEVAL	TRAIN A:playing,B:being,B:played,B:by,
4162	A man is playing a wooden flute	A man is playing the piano	NEUTRAL	3	A_neutral_B	B_neutral_A	a man is playing a wooden flute	a man is playing the piano	SEMEVAL	SEMEVAL	TRAIN A:wooden,A:flute,B:piano,
4174	An eggplant is being sliced by a woman	A woman is slicing an eggplant	ENTAILMENT	4.8	A_entails_B	B_entails_A	a woman is slicing egg plant	a woman is slicing egg plant	SEMEVAL	SEMEVAL	TRAIN A:being,A:sliced,A:by,B:slicing,
4180	A woman is slicing an eggplant	A woman is cutting a vegetable	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a woman cuts up a vegetable	a woman is slicing egg plant	SEMEVAL	SEMEVAL	TEST A:slicing,A:eggplant,B:cutting,B:vegetable,
4183	A dog is playing with a toy	A dog is having fun with a toy	ENTAILMENT	4.4	A_entails_B	B_entails_A	a dog is playing with a toy	a dog is playing with a toy	SEMEVAL	SEMEVAL	TRAIN A:playing,B:having,B:fun,
4192	A man is dancing	A man is performing a dance	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man is dancing	a man is dancing	SEMEVAL	SEMEVAL	TEST A:dancing,B:performing,B:dance,
4196	A man is dancing	A man is praying fervently	NEUTRAL	1.7	A_neutral_B	B_neutral_A	a man is dancing	a man is praying	SEMEVAL	SEMEVAL	TRIAL A:dancing,B:praying,B:fervently,
4197	A man is dancing	There is no man praying	NEUTRAL	1.3	A_neutral_B	B_neutral_A	a man is dancing	a man is praying	SEMEVAL	SEMEVAL	TRAIN A:dancing,B:There,B:no,B:praying,
4198	A man is performing a dance	A man is praying	NEUTRAL	2.1	A_neutral_B	B_neutral_A	a man is praying	a man is dancing	SEMEVAL	SEMEVAL	TEST A:performing,A:dance,B:praying,
4199	A man is praying	There is no man dancing	NEUTRAL	1.6	A_neutral_B	B_neutral_A	a man is praying	a man is dancing	SEMEVAL	SEMEVAL	TRAIN A:praying,B:There,B:no,B:dancing,
4207	A man is slicing bread	A person is slicing a piece of bread	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a person is slicing a bread pieces	a man is slicing bread	SEMEVAL	SEMEVAL	TRAIN A:man,B:person,B:piece,B:of,
4210	A woman is stroking a lemur	A lemur is being stroked by a woman	ENTAILMENT	5	A_entails_B	B_entails_A	a woman is stroking a lemur	a woman is stroking a lemur	SEMEVAL	SEMEVAL	TEST A:stroking,B:being,B:stroked,B:by,
4236	Two men are talking	Two men are playing guitar	NEUTRAL	2.3	A_neutral_B	B_neutral_A	two men are playing guitar	two men are talking	SEMEVAL	SEMEVAL	TRAIN A:talking,B:playing,B:guitar,
4237	A man is playing a flute	A flute is being played by a man	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is playing a flute	a man is playing a flute	SEMEVAL	SEMEVAL	TEST A:playing,B:being,B:played,B:by,
4245	A man is playing a flute	A man is playing an electronic keyboard	NEUTRAL	2.7	A_neutral_B	B_neutral_A	a man is playing a flute	a man is playing an electronic keyboard	SEMEVAL	SEMEVAL	TEST A:flute,B:electronic,B:keyboard,
4248	A clown is singing and people are dancing	A costumed performer is singing and people are dancing	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a clown is singing and people are dancing	a clown is singing and people are dancing	SEMEVAL	SEMEVAL	TRAIN A:clown,B:costumed,B:performer,
4249	There is no clown singing and people are not dancing	A clown is singing and people are dancing	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a clown is singing and people are dancing	a clown is singing and people are dancing	SEMEVAL	SEMEVAL	TEST A:There,A:no,A:not,
4253	People are singing and a clown is dancing	A clown is singing	NEUTRAL	2.3	A_neutral_B	B_neutral_A	a clown is singing	a clown is singing and people are dancing	SEMEVAL	SEMEVAL	TRAIN A:People,A:are,A:and,A:dancing,
4256	A clown is singing and people are dancing	A clown is singing	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a clown is singing	a clown is singing and people are dancing	SEMEVAL	SEMEVAL	TEST A:and,A:people,A:are,A:dancing,
4257	The horse is being ridden by the girl	The girl is riding the horse	ENTAILMENT	4.7	A_entails_B	B_entails_A	the girl is riding the horse	the girl is riding the horse	SEMEVAL	SEMEVAL	TRAIN A:being,A:ridden,A:by,B:riding,
4259	The girl is spraying the plants with water	The girl is watering the plants	ENTAILMENT	4.6	A_entails_B	B_neutral_A	the girl is spraying the plants with water	the girl is spraying the plants with water	SEMEVAL	SEMEVAL	TRAIN A:spraying,A:with,A:water,B:watering,
4261	The girl is riding the horse	The girl is watering the plants	NEUTRAL	1.4	A_contradicts_B	B_neutral_A	the girl is riding the horse	the girl is spraying the plants with water	SEMEVAL	SEMEVAL	TEST A:riding,A:horse,B:watering,B:plants,
4272	A man is quickly chopping some mushrooms with a knife	A person is quickly chopping mushrooms with a knife	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a person is quickly chopping mushrooms with a knife	a man is rapidly chopping some mushrooms using a knife	SEMEVAL	SEMEVAL	TRAIN A:man,A:some,B:person,
4284	A woman is chopping up an octopus	A woman is cutting an octopus	ENTAILMENT	4.8	A_entails_B	B_entails_A	a woman is chopping octopus	a woman is chopping octopus	SEMEVAL	SEMEVAL	TRAIN A:chopping,A:up,B:cutting,
4288	The woman is slicing cooked octopus	A woman is chopping up an octopus	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a woman is chopping octopus	the woman is cutting cooked octopus	SEMEVAL	SEMEVAL	TRIAL A:slicing,A:cooked,B:chopping,B:up,
4292	The woman is cutting cooked octopus	A woman is chopping up an octopus	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a woman is chopping octopus	the woman is cutting cooked octopus	SEMEVAL	SEMEVAL	TEST A:cutting,A:cooked,B:chopping,B:up,
4294	A plane is landing	A plane is taking off	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a plane is taking off	a plane is taking off	SEMEVAL	SEMEVAL	TEST A:landing,B:taking,B:off,
4298	A plane is taking off	There is no airplane taking off	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	a plane is taking off	an air plane is taking off	SEMEVAL	SEMEVAL	TEST A:plane,B:There,B:no,B:airplane,
4319	A woman is cutting a tomato	A man is cutting a potato	NEUTRAL	2.7	A_neutral_B	B_neutral_A	a man is cutting a potato	a woman is cutting a tomato	SEMEVAL	SEMEVAL	TEST A:woman,A:tomato,B:man,B:potato,
4320	A man is making a sketch	A man is drawing	ENTAILMENT	4.1	A_entails_B	B_neutral_A	a man is drawing	a man is drawing	SEMEVAL	SEMEVAL	TRAIN A:making,A:sketch,B:drawing,
4329	A man is making a sketch	The man is drawing	ENTAILMENT	4.9	A_entails_B	B_entails_A	the man is drawing	a man is drawing	SEMEVAL	SEMEVAL	TRAIN A:making,A:sketch,B:drawing,
4337	A woman is picking a can	A woman is cutting a tomato	NEUTRAL	1.8	A_neutral_B	B_neutral_A	a woman is picking a can	a woman is slicing a tomato	SEMEVAL	SEMEVAL	TEST A:picking,A:can,B:cutting,B:tomato,
4339	A woman is slicing a tomato	A woman is taking a can	NEUTRAL	2	A_neutral_B	B_neutral_A	a woman is slicing a tomato	a woman is picking a can	SEMEVAL	SEMEVAL	TRAIN A:slicing,A:tomato,B:taking,B:can,
4341	A woman is picking a can	A woman is slicing a tomato	NEUTRAL	1.7	A_neutral_B	B_neutral_A	a woman is picking a can	a woman is slicing a tomato	SEMEVAL	SEMEVAL	TRAIN A:picking,A:can,B:slicing,B:tomato,
4344	Someone is peeling a banana	Someone is removing the peel of a banana	ENTAILMENT	4.9	A_entails_B	B_entails_A	someone is peeling a banana	someone is peeling a banana	SEMEVAL	SEMEVAL	TRAIN A:peeling,B:removing,B:peel,B:of,
4345	Someone is peeling a banana	There is no one peeling a banana	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	someone is peeling a banana	someone is peeling a banana	SEMEVAL	SEMEVAL	TEST A:Someone,B:There,B:no,B:one,
4350	A man is eating a banana	Someone is peeling a banana	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man is eating a banana	someone is peeling a banana	SEMEVAL	SEMEVAL	TRAIN A:man,A:eating,B:Someone,B:peeling,
4355	A plane is flying	A dog is barking	NEUTRAL	1	A_neutral_B	B_neutral_A	a dog is barking	a jet is flying	SEMEVAL	SEMEVAL	TEST A:plane,A:flying,B:dog,B:barking,
4359	A jet is flying	A dog is barking	NEUTRAL	1	A_neutral_B	B_neutral_A	a dog is barking	a jet is flying	SEMEVAL	SEMEVAL	TRAIN A:jet,A:flying,B:dog,B:barking,
4362	A man is cutting a paper	A man is cutting himself with a piece of paper	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a man is cutting a paper	a man is cutting a paper	SEMEVAL	SEMEVAL	TEST B:himself,B:with,B:piece,B:of,
4370	A person is tearing paper	A man is cutting a paper	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is cutting a paper	a person is tearing paper	SEMEVAL	SEMEVAL	TRAIN A:person,A:tearing,B:man,B:cutting,
