3165	A woman, who is shoeless, is sitting on a blanket under a lavender umbrella.	A woman, who is shoeless, is sitting on a blanket under a lavender umbrella.	E
3166	A woman, who is young and Asian, with gloves colored in pink, is standing in the snow.	A woman, who is young and Asian, with gloves colored in pink, is standing in the snow.	E
3167	A wooden flute is being played by a man.	A wooden flute is being played by a man.	E
3168	A yellow cat is chasing a ball.	A yellow cat is chasing a ball.	E
3169	A yellow dog is chasing a ball.	A yellow dog is chasing a ball.	E
3170	A yellow dog is drinking water from the faucet.	A yellow dog is drinking water from the faucet.	E
3171	A yellow dog is not drinking water from the faucet.	A yellow dog is not drinking water from the faucet.	E
3172	A yellow dog is running down a path covered by sand.	A yellow dog is running down a path covered by sand.	E
3173	A yellow dog is running down a sandy path.	A yellow dog is running down a sandy path.	E
3174	A yellow dog is running on white snow on a sunny day.	A yellow dog is running on white snow on a sunny day.	E
3175	A yellow dog is running on white snow on a very sunny day.	A yellow dog is running on white snow on a very sunny day.	E
3176	A yellow dog is running up a sandy path.	A yellow dog is running up a sandy path.	E
3177	A yellow dog is stopping on white snow on a sunny day.	A yellow dog is stopping on white snow on a sunny day.	E
3178	A yellow flower is being clung to by a bee.	A yellow flower is being clung to by a bee.	E
3179	A yellow kayak is being ridden by a man and a young boy.	A yellow kayak is being ridden by a man and a young boy.	E
3180	A yellow palm is in front of a building and one dark skinned male is standing next to it.	A yellow palm is in front of a building and one dark skinned male is standing next to it.	E
3181	A young Asian woman with pink gloves is standing in the snow.	A young Asian woman with pink gloves is standing in the snow.	E
3182	A young black child is standing on the edge of a body of water near some buckets.	A young black child is standing on the edge of a body of water near some buckets.	E
3183	A young black child is waiting on the edge of a body of water near some buckets.	A young black child is waiting on the edge of a body of water near some buckets.	E
3184	A young boy covered in grass is jumping near a fence made of wood.	A young boy covered in grass is jumping near a fence made of wood.	E
3185	A young boy covered in grass is jumping near a wooden fence.	A young boy covered in grass is jumping near a wooden fence.	E
3186	A young boy in a helmet is riding a bike on the lawn.	A young boy in a helmet is riding a bike on the lawn.	E
3187	A young boy in a helmet is riding a bike on the road.	A young boy in a helmet is riding a bike on the road.	E
3188	A young boy in the blue shirt is jumping into the water.	A young boy in the blue shirt is jumping into the water.	E
3189	A young boy is diving into a still lake.	A young boy is diving into a still lake.	E
3190	A young boy is jumping and covering nearby wooden fence with grass.	A young boy is jumping and covering nearby wooden fence with grass.	E
3191	A young boy is jumping in the air with his knees bent and arms spread.	A young boy is jumping in the air with his knees bent and arms spread.	E
3192	A young boy is jumping into a still lake.	A young boy is jumping into a still lake.	E
3193	A young boy is jumping into water.	A young boy is jumping into water.	E
3194	A young boy is jumping off a chair.	A young boy is jumping off a chair.	E
3195	A young boy is jumping onto a chair.	A young boy is jumping onto a chair.	E
3196	A young boy is jumping out of the water.	A young boy is jumping out of the water.	E
3197	A young boy is playing a guitar.	A young boy is playing a guitar.	E
3198	A young boy is playing a wind instrument.	A young boy is playing a wind instrument.	E
3199	A young boy is playing in the park with his mother.	A young boy is playing in the park with his mother.	E
3200	A young boy is quickly jumping off a chair.	A young boy is quickly jumping off a chair.	E
3201	A young boy is riding a dirt bike through the mud.	A young boy is riding a dirt bike through the mud.	E
3202	A young boy is singing and playing a guitar.	A young boy is singing and playing a guitar.	E
3203	A young boy is sitting in a bathing suit and waiting for the next race.	A young boy is sitting in a bathing suit and waiting for the next race.	E
3204	A young boy is using sign language.	A young boy is using sign language.	E
3205	A young boy is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swim goggles on her head.	A young boy is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swim goggles on her head.	E
3206	A young boy isn't climbing a wall made of rock.	A young boy isn't climbing a wall made of rock.	E
3207	A young boy wearing a red swimsuit is jumping into a blue kiddies pool.	A young boy wearing a red swimsuit is jumping into a blue kiddies pool.	E
3208	A young boy wearing a red swimsuit is jumping out of a blue kiddies pool.	A young boy wearing a red swimsuit is jumping out of a blue kiddies pool.	E
3209	A young boy with a bib is watching the camera.	A young boy with a bib is watching the camera.	E
3210	A young boy with a heart tank top is raising his hands as he is sliding.	A young boy with a heart tank top is raising his hands as he is sliding.	E
3211	A young boy with painted face is standing next to some other children.	A young boy with painted face is standing next to some other children.	E
3212	A young child dressed for cold weather is standing outside.	A young child dressed for cold weather is standing outside.	E
3213	A young child is barefoot and is walking past a puddle full of mud.	A young child is barefoot and is walking past a puddle full of mud.	E
3214	A young child is climbing a rock climbing wall which is indoors.	A young child is climbing a rock climbing wall which is indoors.	E
3215	A young child is lying down on a gravel road that is covered with dead leaves.	A young child is lying down on a gravel road that is covered with dead leaves.	E
3216	A young child is riding a bike on a rough dirt path.	A young child is riding a bike on a rough dirt path.	E
3217	A young child is riding a three wheeled scooter down the sidewalk.	A young child is riding a three wheeled scooter down the sidewalk.	E
3218	A young child is running down a gravel road that is covered with dead leaves.	A young child is running down a gravel road that is covered with dead leaves.	E
3219	A young child is running down a road made of gravel that is covered with dead leaves.	A young child is running down a road made of gravel that is covered with dead leaves.	E
3220	A young child is running outside over the fallen leaves.	A young child is running outside over the fallen leaves.	E
3221	A young child is splashing in the water.	A young child is splashing in the water.	E
3222	A young child is standing in front of some trees.	A young child is standing in front of some trees.	E
3223	A young child is under a rock climbing wall which is indoors.	A young child is under a rock climbing wall which is indoors.	E
3224	A young child is walking with a bike on a rough dirt path.	A young child is walking with a bike on a rough dirt path.	E
3225	A young child is watering a plant with splashes.	A young child is watering a plant with splashes.	E
3226	A young child is wearing a white coat and playing a game.	A young child is wearing a white coat and playing a game.	E
3227	A young child is wearing boots made of green rubber and playing in a puddle full of mud.	A young child is wearing boots made of green rubber and playing in a puddle full of mud.	E
3228	A young child is wearing green boots and playing in a puddle full of mud.	A young child is wearing green boots and playing in a puddle full of mud.	E
3229	A young child with black hair is deleting a picture from the camera.	A young child with black hair is deleting a picture from the camera.	E
3230	A young child with black hair is taking a picture with a camera.	A young child with black hair is taking a picture with a camera.	E
3231	A young child with hair of black color is taking a picture with a camera.	A young child with hair of black color is taking a picture with a camera.	E
3232	A young climber is making a rock wall for the boys.	A young climber is making a rock wall for the boys.	E
3233	A young couple is lying in bed.	A young couple is lying in bed.	E
3234	A young couple is lying on a bed together.	A young couple is lying on a bed together.	E
3235	A young couple is lying on a couch together.	A young couple is lying on a couch together.	E
3236	A young couple is not lying in bed.	A young couple is not lying in bed.	E
3237	A young couple is sleeping in bed.	A young couple is sleeping in bed.	E
3238	A young female is dancing.	A young female is dancing.	E
3239	A young gamer is playing with a child wearing a white coat.	A young gamer is playing with a child wearing a white coat.	E
3240	A young girl by a pink sign is holding up a blue shirt and is walking on the sidewalk.	A young girl by a pink sign is holding up a blue shirt and is walking on the sidewalk.	E
3241	A young girl in a bikini is jumping on the beach.	A young girl in a bikini is jumping on the beach.	E
3242	A young girl in a bikini is sitting on the beach.	A young girl in a bikini is sitting on the beach.	E
3243	A young girl in a blue leotard is jumping in the air.	A young girl in a blue leotard is jumping in the air.	E
3244	A young girl in a blue leotard is jumping on the ground.	A young girl in a blue leotard is jumping on the ground.	E
3245	A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign.	A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign.	E
3246	A young girl in a coat made for winter is jumping off a boulder into the sand at a beach.	A young girl in a coat made for winter is jumping off a boulder into the sand at a beach.	E
3247	A young girl in a leotard colored in blue is jumping in the air.	A young girl in a leotard colored in blue is jumping in the air.	E
3248	A young girl in a winter coat is jumping off a boulder into the sand at a beach.	A young girl in a winter coat is jumping off a boulder into the sand at a beach.	E
3249	A young girl in blue is jumping in the air.	A young girl in blue is jumping in the air.	E
3250	A young girl in swimming suite is jumping on the beach.	A young girl in swimming suite is jumping on the beach.	E
3251	A young girl is dancing.	A young girl is dancing.	E
3252	A young girl is jumping into a still lake.	A young girl is jumping into a still lake.	E
3253	A young girl is jumping rope on a sidewalk near a parking garage.	A young girl is jumping rope on a sidewalk near a parking garage.	E
3254	A young girl is looking at a woman in costume.	A young girl is looking at a woman in costume.	E
3255	A young girl is playing on the edge of a fountain and an older woman is not watching her.	A young girl is playing on the edge of a fountain and an older woman is not watching her.	E
3256	A young girl is playing on the edge of a fountain and an older woman is watching her.	A young girl is playing on the edge of a fountain and an older woman is watching her.	E
3257	A young girl is sitting in a swimsuit.	A young girl is sitting in a swimsuit.	E
3258	A young girl is sitting in swimming gear.	A young girl is sitting in swimming gear.	E
3259	A young girl is standing challengingly on one leg.	A young girl is standing challengingly on one leg.	E
3260	A young girl is standing in a group and is wearing a black shirt and pink beads.	A young girl is standing in a group and is wearing a black shirt and pink beads.	E
3261	A young girl is standing on both legs.	A young girl is standing on both legs.	E
3262	A young girl is standing on one leg.	A young girl is standing on one leg.	E
3263	A young girl is standing still.	A young girl is standing still.	E
3264	A young girl is using sign language.	A young girl is using sign language.	E
3265	A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head.	A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head.	E
3266	A young girl with a heart tank top is raising her hands as she is playing on a slide.	A young girl with a heart tank top is raising her hands as she is playing on a slide.	E
3267	A young girl with a heart tank top is raising her hands as she is sliding.	A young girl with a heart tank top is raising her hands as she is sliding.	E
3268	A young girl with painted face is standing next to some other children.	A young girl with painted face is standing next to some other children.	E
3269	A young kid is climbing a rock climbing wall which is indoors.	A young kid is climbing a rock climbing wall which is indoors.	E
3270	A young kid is jumping into water.	A young kid is jumping into water.	E
3271	A young lady in a bikini is lying on the beach.	A young lady in a bikini is lying on the beach.	E
3272	A young lady in a bikini is standing on the beach.	A young lady in a bikini is standing on the beach.	E
3273	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling.	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling.	E
3274	A young man and a woman are riding bikes on the boardwalk near the ocean.	A young man and a woman are riding bikes on the boardwalk near the ocean.	E
3275	A young man in a white shirt and gold and black hat is sitting with crossed legs.	A young man in a white shirt and gold and black hat is sitting with crossed legs.	E
3276	A young man is getting a motocross bike up a dirt hill.	A young man is getting a motocross bike up a dirt hill.	E
3277	A young man is pushing a motocross bike down a dirt hill.	A young man is pushing a motocross bike down a dirt hill.	E
3278	A young man is pushing a motocross bike up a dirt hill.	A young man is pushing a motocross bike up a dirt hill.	E
3279	A young man is running away from the fishing line.	A young man is running away from the fishing line.	E
3280	A young man is sitting in swimming gear.	A young man is sitting in swimming gear.	E
3281	A young man is sitting on a bench.	A young man is sitting on a bench.	E
3282	A young man is talking to a leaf.	A young man is talking to a leaf.	E
3283	A young man on a bmx bicycle is jumping off a masonry pyramid.	A young man on a bmx bicycle is jumping off a masonry pyramid.	E
3284	A young man on a bmx bicycle is jumping off a pyramid.	A young man on a bmx bicycle is jumping off a pyramid.	E
3285	A young man on a bmx bicycle is jumping on a masonry pyramid.	A young man on a bmx bicycle is jumping on a masonry pyramid.	E
3286	A young man with brown hair and shades is sitting in front of some cans of soda.	A young man with brown hair and shades is sitting in front of some cans of soda.	E
3287	A young man with brown hair and sunglasses is sitting in front of some cans of soda.	A young man with brown hair and sunglasses is sitting in front of some cans of soda.	E
3288	A young mother is playing with her boy in the park.	A young mother is playing with her boy in the park.	E
3289	A young occidental girl is standing above the crowd and is playing with a pinwheel.	A young occidental girl is standing above the crowd and is playing with a pinwheel.	E
3290	A young oriental girl is standing above people and is playing with a pinwheel.	A young oriental girl is standing above people and is playing with a pinwheel.	E
3291	A young oriental girl is standing above the crowd and is playing with a pinwheel.	A young oriental girl is standing above the crowd and is playing with a pinwheel.	E
3292	A young person in a white shirt and gold and black hat is sitting with crossed legs.	A young person in a white shirt and gold and black hat is sitting with crossed legs.	E
3293	A young swimmer is sitting in a bathing suit and waiting for the next race.	A young swimmer is sitting in a bathing suit and waiting for the next race.	E
3294	A young swimmer is standing in a bathing suit and waiting for the next race.	A young swimmer is standing in a bathing suit and waiting for the next race.	E
3295	A young white child is not standing on the edge of a body of water near some buckets.	A young white child is not standing on the edge of a body of water near some buckets.	E
3296	A young woman is carrying a lot of colorful scarves on the beach.	A young woman is carrying a lot of colorful scarves on the beach.	E
3297	A young woman is getting a tattoo on her hand.	A young woman is getting a tattoo on her hand.	E
3298	A young woman is playing the guitar.	A young woman is playing the guitar.	E
3299	A young woman is shaking hands with a man.	A young woman is shaking hands with a man.	E
3300	A young woman with Indian clothing and henna on her hand is going through paperwork.	A young woman with Indian clothing and henna on her hand is going through paperwork.	E
3301	A young, topless woman is covered in paint.	A young, topless woman is covered in paint.	E
3302	ATVs are being driven by three people.	ATVs are being driven by three people.	E
3303	Adults and children are standing and playing in front of steps near a desert area.	Adults and children are standing and playing in front of steps near a desert area.	E
3304	Adults and children standing and playing in front of a stair near a wooded area.	Adults and children standing and playing in front of a stair near a wooded area.	E
3305	Adults and children standing and playing in front of steps near a wooded area.	Adults and children standing and playing in front of steps near a wooded area.	E
3306	Along two streets, different breeds of dogs are being looked at.	Along two streets, different breeds of dogs are being looked at.	E
3307	An American footballer is wearing the red and white strip.	An American footballer is wearing the red and white strip.	E
3308	An Arabic man is wearing a white hat.	An Arabic man is wearing a white hat.	E
3309	An Arabic man isn't wearing a white hat.	An Arabic man isn't wearing a white hat.	E
3310	An Asian man is dancing and three kids are looking.	An Asian man is dancing and three kids are looking.	E
3311	An Asian woman in a crowd is carrying a black bag.	An Asian woman in a crowd is carrying a black bag.	E
3312	An Asian woman in a crowd is not carrying a black bag.	An Asian woman in a crowd is not carrying a black bag.	E
3313	An Asian woman in in the midst of many people is carrying a black bag.	An Asian woman in in the midst of many people is carrying a black bag.	E
3314	An Asian woman is holding a fur scarf.	An Asian woman is holding a fur scarf.	E
3315	An Egyptian is wearing a woman's headdress.	An Egyptian is wearing a woman's headdress.	E
3316	An adult is in the amphitheater and is talking seriously to a boy.	An adult is in the amphitheater and is talking seriously to a boy.	E
3317	An adult is in the amphitheater and is talking to a boy.	An adult is in the amphitheater and is talking to a boy.	E
3318	An aircraft is taking off.	An aircraft is taking off.	E
3319	An airplane is being stationed on the ground.	An airplane is being stationed on the ground.	E
3320	An airplane is flying through the air.	An airplane is flying through the air.	E
3321	An airplane is swiftly flying through the air.	An airplane is swiftly flying through the air.	E
3322	An airplane is taking off.	An airplane is taking off.	E
3323	An alligator is being patted on the mouth by a man.	An alligator is being patted on the mouth by a man.	E
3324	An angry man is targeting a kicking chimp.	An angry man is targeting a kicking chimp.	E
3325	An animal is barking at a ball.	An animal is barking at a ball.	E
3326	An animal is being ridden by a woman.	An animal is being ridden by a woman.	E
3327	An animal is biting a person's finger.	An animal is biting a person's finger.	E
3328	An animal is biting somebody's hand.	An animal is biting somebody's hand.	E
3329	An animal is biting someone's finger.	An animal is biting someone's finger.	E
3330	An animal is crawling under a piece of furniture.	An animal is crawling under a piece of furniture.	E
3331	An animal is emerging from a lake.	An animal is emerging from a lake.	E
3332	An animal is jumping at a shiny blue soccer ball in a field of dry leaves.	An animal is jumping at a shiny blue soccer ball in a field of dry leaves.	E
3333	An animal is looking around.	An animal is looking around.	E
3334	An animal is playing with a small bottle.	An animal is playing with a small bottle.	E
3335	An animal is resting.	An animal is resting.	E
3336	An animal is riding a skateboard.	An animal is riding a skateboard.	E
3337	An animal is rolling from side to side in a garden.	An animal is rolling from side to side in a garden.	E
3338	An animal is running around in circles.	An animal is running around in circles.	E
3339	An animal is running in circles.	An animal is running in circles.	E
3340	An animal is running tiredly in circles.	An animal is running tiredly in circles.	E
3341	An animal is swimming in a body of water.	An animal is swimming in a body of water.	E
3342	An animated airplane is landing.	An animated airplane is landing.	E
3343	An animated airplane is taking off.	An animated airplane is taking off.	E
3344	An egg is being cracked into a bowl by a woman.	An egg is being cracked into a bowl by a woman.	E
3345	An eggplant is being sliced by a woman.	An eggplant is being sliced by a woman.	E
3346	An elder man is sitting on a bench and is wearing a gray jacket and black pants.	An elder man is sitting on a bench and is wearing a gray jacket and black pants.	E
3347	An elderly man is sitting on a bench.	An elderly man is sitting on a bench.	E
3348	An elderly woman is sitting on a bench and is wearing a gray jacket and black pants.	An elderly woman is sitting on a bench and is wearing a gray jacket and black pants.	E
3349	An electronic keyboard is being played by a man.	An electronic keyboard is being played by a man.	E
3350	An electronic man is held as a device.	An electronic man is held as a device.	E
3351	An elegant woman is inside a crowd of people and is looking down.	An elegant woman is inside a crowd of people and is looking down.	E
3352	An elephant is being ridden by a woman.	An elephant is being ridden by a woman.	E
3353	An email is being read by a man.	An email is being read by a man.	E
3354	An ice skater is outdoors performing on a rink full of people.	An ice skater is outdoors performing on a rink full of people.	E
3355	An ice skating rink placed outdoors is empty.	An ice skating rink placed outdoors is empty.	E
3356	An ice skating rink placed outdoors is full of people.	An ice skating rink placed outdoors is full of people.	E
3357	An inflatable crocodile is being pushed by two kids in a pool.	An inflatable crocodile is being pushed by two kids in a pool.	E
3358	An instrument is being played by a woman in a red dress.	An instrument is being played by a woman in a red dress.	E
3359	An interview is being granted by the man.	An interview is being granted by the man.	E
3360	An octopus is being sliced by a woman.	An octopus is being sliced by a woman.	E
3361	An officer is listening to the recruits.	An officer is listening to the recruits.	E
3362	An officer is talking to the recruits.	An officer is talking to the recruits.	E
3363	An officer is talking to the soldiers.	An officer is talking to the soldiers.	E
3364	An old man in a white shirt and gold and black hat is sitting with crossed legs.	An old man in a white shirt and gold and black hat is sitting with crossed legs.	E
3365	An old man is sitting in a field.	An old man is sitting in a field.	E
3366	An old man is talking to a leaf.	An old man is talking to a leaf.	E
3367	An old man with a beard that is grey is riding a bike.	An old man with a beard that is grey is riding a bike.	E
3368	An old man with a grey beard is not riding a bike.	An old man with a grey beard is not riding a bike.	E
3369	An old man with a grey beard is riding a bike.	An old man with a grey beard is riding a bike.	E
3370	An old person is sitting on a bench.	An old person is sitting on a bench.	E
3371	An old woman is carrying a lot of colorful scarves on the beach.	An old woman is carrying a lot of colorful scarves on the beach.	E
3372	An old woman is shaking hands with a man.	An old woman is shaking hands with a man.	E
3373	An old woman is shirtless and is clumsily dropping two newspapers.	An old woman is shirtless and is clumsily dropping two newspapers.	E
3374	An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers.	An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers.	E
3375	An old woman is wearing a shirt with a rose pattern upon it and is clumsily carrying two newspapers.	An old woman is wearing a shirt with a rose pattern upon it and is clumsily carrying two newspapers.	E
3376	An old, topless woman is covered in paint.	An old, topless woman is covered in paint.	E
3377	An older man and a woman are riding bikes on the boardwalk near the ocean.	An older man and a woman are riding bikes on the boardwalk near the ocean.	E
3378	An older man and a woman are riding bikes on the boardwalk near the water.	An older man and a woman are riding bikes on the boardwalk near the water.	E
3379	An onion is being chopped.	An onion is being chopped.	E
3380	An onion is being cut by a man.	An onion is being cut by a man.	E
3381	An onion is being cut by a woman.	An onion is being cut by a woman.	E
3382	An onion is being sliced.	An onion is being sliced.	E
3383	An onion is being sliced by a man.	An onion is being sliced by a man.	E
3384	An onion is being sliced by a person.	An onion is being sliced by a person.	E
3385	An onion is being sliced by a woman.	An onion is being sliced by a woman.	E
3386	An onion is being sliced by the woman.	An onion is being sliced by the woman.	E
3387	An onion is being sliced with a knife by the woman.	An onion is being sliced with a knife by the woman.	E
3388	An onion is not being sliced.	An onion is not being sliced.	E
3389	An opponent is tackling a soccer player.	An opponent is tackling a soccer player.	E
3390	An orange pepper is being diced up by a person.	An orange pepper is being diced up by a person.	E
3391	An oriental man and two women are facing a camera.	An oriental man and two women are facing a camera.	E
3392	An oriental man and two women are in front of a camera.	An oriental man and two women are in front of a camera.	E
3393	An oriental man and two women are turning their backs to the camera.	An oriental man and two women are turning their backs to the camera.	E
3394	An woman that is old is shaking hands with a man.	An woman that is old is shaking hands with a man.	E
3395	Animals are playing in fountains that spray water from the ground.	Animals are playing in fountains that spray water from the ground.	E
3396	Bikers are riding on a trail.	Bikers are riding on a trail.	E
3397	Blue and black pants are being worn by the motocross rider.	Blue and black pants are being worn by the motocross rider.	E
3398	Boys are dancing in front of some people.	Boys are dancing in front of some people.	E
3399	Boys are dangling from straps and kicking at each other.	Boys are dangling from straps and kicking at each other.	E
3400	Boys are not dancing in front of some people.	Boys are not dancing in front of some people.	E
3401	Bread is being sliced by the man.	Bread is being sliced by the man.	E
3402	Broccoli are being cut by a woman.	Broccoli are being cut by a woman.	E
3403	Broccoli is being chopped by a woman.	Broccoli is being chopped by a woman.	E
3404	Butter is being chopped into a container by a man.	Butter is being chopped into a container by a man.	E
3405	Carrots are being grated by a woman.	Carrots are being grated by a woman.	E
3406	Carrots are being sliced by a woman.	Carrots are being sliced by a woman.	E
3407	Cereal is being eaten by the man.	Cereal is being eaten by the man.	E
3408	Children are being dressed in costumes and playing a game.	Children are being dressed in costumes and playing a game.	E
3409	Children are playing in a fountain that is spraying water from the ground.	Children are playing in a fountain that is spraying water from the ground.	E
3410	Children are playing in ground fountains.	Children are playing in ground fountains.	E
3411	Children are playing outside with a soccer ball on the green grass.	Children are playing outside with a soccer ball on the green grass.	E
3412	Children are surrounding a girl in a brown dress who is closing her eyes.	Children are surrounding a girl in a brown dress who is closing her eyes.	E
3413	Children covered by leaves are playing with red shirts.	Children covered by leaves are playing with red shirts.	E
3414	Children in red shirts are playing in the leaves.	Children in red shirts are playing in the leaves.	E
3415	Children in red shirts are sleeping in the leaves.	Children in red shirts are sleeping in the leaves.	E
3416	Children in swimming suits are not playing in the water.	Children in swimming suits are not playing in the water.	E
3417	Children in swimming suits are playing in the pool.	Children in swimming suits are playing in the pool.	E
3418	Children in swimming suits are playing in the water.	Children in swimming suits are playing in the water.	E
3419	Chopped vegetables are being dropped into a pot on the stove by a person.	Chopped vegetables are being dropped into a pot on the stove by a person.	E
3420	Different football players are teaming on a field.	Different football players are teaming on a field.	E
3421	Different teams are playing football on a field.	Different teams are playing football on a field.	E
3422	Different teams are playing football on the field.	Different teams are playing football on the field.	E
3423	Different teams are resting on a field.	Different teams are resting on a field.	E
3424	Different things from a war are being shown to some people by a veteran.	Different things from a war are being shown to some people by a veteran.	E
3425	Dirt bikers are not riding on a trail.	Dirt bikers are not riding on a trail.	E
3426	Dirt bikers are riding on a trail.	Dirt bikers are riding on a trail.	E
3427	Dogs are racing on a track.	Dogs are racing on a track.	E
3428	Dogs are running on a track.	Dogs are running on a track.	E
3429	Dough is being spread by a man.	Dough is being spread by a man.	E
3430	Drinking milk helps a cat's hunger.	Drinking milk helps a cat's hunger.	E
3431	Drinks are being held by people pointing at the camera.	Drinks are being held by people pointing at the camera.	E
3432	Eggs are being boiled by a woman.	Eggs are being boiled by a woman.	E
3433	Eggs are being cracked into a bowl by a woman.	Eggs are being cracked into a bowl by a woman.	E
3434	Eggs are being cracked into a bowl by the woman.	Eggs are being cracked into a bowl by the woman.	E
3435	Eggs are being strongly whisked in a bowl by a person.	Eggs are being strongly whisked in a bowl by a person.	E
3436	Eyeshadow is being put on by a woman.	Eyeshadow is being put on by a woman.	E
3437	Ferrets are climbing down from a shelf.	Ferrets are climbing down from a shelf.	E
3438	Ferrets are climbing up a shelf.	Ferrets are climbing up a shelf.	E
3439	Few men like pouring tomato oil.	Few men like pouring tomato oil.	E
3440	Few people are eating at red tables in a restaurant without lights.	Few people are eating at red tables in a restaurant without lights.	E
3441	Fish is being cooked by a woman.	Fish is being cooked by a woman.	E
3442	Fish is being fried by a woman.	Fish is being fried by a woman.	E
3443	Five adults are sitting on a chair.	Five adults are sitting on a chair.	E
3444	Five adults are sitting on steps made of stone.	Five adults are sitting on steps made of stone.	E
3445	Five adults are sitting on stone steps.	Five adults are sitting on stone steps.	E
3446	Five children are standing in a wooden hut.	Five children are standing in a wooden hut.	E
3447	Five children are standing in front of a hut made of wood.	Five children are standing in front of a hut made of wood.	E
3448	Five children are standing in front of a wooden hut.	Five children are standing in front of a wooden hut.	E
3449	Five kids are standing close together and none of the kids has a gun.	Five kids are standing close together and none of the kids has a gun.	E
3450	Five kids are standing close together and one kid has a gun.	Five kids are standing close together and one kid has a gun.	E
3451	Five kids are standing close together and one kid has a weapon.	Five kids are standing close together and one kid has a weapon.	E
3452	Five people are running with three dogs in the green field beside the road.	Five people are running with three dogs in the green field beside the road.	E
3453	Five people are standing in the grass with no dogs.	Five people are standing in the grass with no dogs.	E
3454	Five people are standing in the grass with some dogs.	Five people are standing in the grass with some dogs.	E
3455	Five people are standing in the grass with three dogs.	Five people are standing in the grass with three dogs.	E
3456	Five people are standing with three dogs in the green field beside the road.	Five people are standing with three dogs in the green field beside the road.	E
3457	Five people are standing with three dogs in the park beside the road.	Five people are standing with three dogs in the park beside the road.	E
3458	Five wooden stands are in front of each child's hut.	Five wooden stands are in front of each child's hut.	E
3459	Food is being deep fried by a woman.	Food is being deep fried by a woman.	E
3460	Football is being played by two competing teams.	Football is being played by two competing teams.	E
3461	Football players in red and white are jumping and hugging each other.	Football players in red and white are jumping and hugging each other.	E
3462	Four athletes are with a man in a crowded stadium.	Four athletes are with a man in a crowded stadium.	E
3463	Four athletes are with a person in a crowded stadium.	Four athletes are with a person in a crowded stadium.	E
3464	Four athletes are with a woman in a crowded stadium.	Four athletes are with a woman in a crowded stadium.	E
3465	Four boys are kneeling next to each other in front of a ball.	Four boys are kneeling next to each other in front of a ball.	E
3466	Four children are doing backbends in the gym.	Four children are doing backbends in the gym.	E
3467	Four children are doing backbends in the park.	Four children are doing backbends in the park.	E
3468	Four dogs are not playing in a grassy area.	Four dogs are not playing in a grassy area.	E
3469	Four dogs are playing in a area covered by grass.	Four dogs are playing in a area covered by grass.	E
3470	Four dogs are playing in a grassy area.	Four dogs are playing in a grassy area.	E
3471	Four girls are doing backbends and playing in the garden.	Four girls are doing backbends and playing in the garden.	E
3472	Four girls are doing backbends and playing indoors.	Four girls are doing backbends and playing indoors.	E
3473	Four girls are doing backbends and playing outdoors.	Four girls are doing backbends and playing outdoors.	E
3474	Four kids are doing backbends in the park.	Four kids are doing backbends in the park.	E
3475	Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior.	Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior.	E
3476	Four people are difficultly walking with difficulty across thick snow and the sun is setting.	Four people are difficultly walking with difficulty across thick snow and the sun is setting.	E
3477	Four people are floating on a raft.	Four people are floating on a raft.	E
3478	Four people are performing music outdoors.	Four people are performing music outdoors.	E
3479	Four people are silently standing outdoors.	Four people are silently standing outdoors.	E
3480	Four people are sitting on a bridge over a body of water.	Four people are sitting on a bridge over a body of water.	E
3481	Four people are sitting on a low cement ledge.	Four people are sitting on a low cement ledge.	E
3482	Four people are standing in thick snow and the sun is rising.	Four people are standing in thick snow and the sun is rising.	E
3483	Four people are standing on a low cement ledge.	Four people are standing on a low cement ledge.	E
3484	Four people are walking across thick snow and the sun is setting.	Four people are walking across thick snow and the sun is setting.	E
3485	Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone.	Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone.	E
3486	Four people are walking along a city sidewalk and the one in the green hat is phoning someone.	Four people are walking along a city sidewalk and the one in the green hat is phoning someone.	E
3487	Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone.	Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone.	E
3488	Four people are walking on a bridge over a body of water.	Four people are walking on a bridge over a body of water.	E
3489	Four people are walking on a bridge over a river.	Four people are walking on a bridge over a river.	E
3490	Four people are walking on the beach.	Four people are walking on the beach.	E
3491	Four young men are exploding and a car is standing still behind them.	Four young men are exploding and a car is standing still behind them.	E
3492	Four young men are running away and a car is staying put behind them.	Four young men are running away and a car is staying put behind them.	E
3493	Four young men are standing still and a car is exploding behind them.	Four young men are standing still and a car is exploding behind them.	E
3494	Garlic is being chopped by a woman.	Garlic is being chopped by a woman.	E
