pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set
7541,There is no football player in a purple jersey running with the ball for a touchdown,A football player is running past an official carrying a football,NEUTRAL,3.3,A_contradicts_B,B_neutral_A,a football player runs past an official carrying a football,a football player in a purple jersey is running the ball in for a touchdown,FLICKR,FLICKR,TRIAL
7573,A person on a bike is jumping through the air and the sun is flaring through the bike frame,The person is not flying through the air on a bicycle,NEUTRAL,3.6,A_contradicts_B,B_neutral_A,a person on a bike flies through the air with the sun flaring through the bike frame,a person flying through the air on a bicycle,FLICKR,FLICKR,TRAIN
7583,The bunch of men are not playing rugby on a muddy field,Some men are playing rugby,NEUTRAL,3.5,A_contradicts_B,B_neutral_A,men play rugby,a bunch of men play rugby on a muddy field,FLICKR,FLICKR,TRAIN
7613,A girl is getting a tattoo removed from her hand,The woman in the white sweater is drawing a tattoo on the hand of a teenager,NEUTRAL,2.4,A_contradicts_B,B_neutral_A,the woman in the white sweater is painting a tattoo on the teenager's hand,a girl is getting a tattoo on her hand,FLICKR,FLICKR,TRAIN
7656,A girl in a black hat is standing topless at the beach,A girl in a black hat is wearing a bikini at the beach,NEUTRAL,3.8,A_contradicts_B,B_neutral_A,a girl in a black hat wears a bikini at the beach,a girl in a black hat wears a bikini at the beach,FLICKR,FLICKR,TEST
7669,A man is sitting on the beach,A man is performing a handstand on the beach,NEUTRAL,3.2,A_contradicts_B,B_neutral_A,a man is performing a handstand on the beach,a man is performing a handstand on the beach,FLICKR,FLICKR,TRAIN
7679,A boy in blue is running away from a woman in blue,A boy in blue is running towards a woman in blue,NEUTRAL,3.7,A_contradicts_B,B_neutral_A,a boy in blue runs away from a woman in blue,a boy in blue runs away from a woman in blue,FLICKR,FLICKR,TEST
7707,A little girl is frowning and taking off a fake nose and glasses,A little girl is smiling and wearing a fake nose and glasses,NEUTRAL,3.1,A_contradicts_B,B_neutral_A,a little girl is smiling whilst wearing a fake nose and glasses,a little girl is smiling whilst wearing a fake nose and glasses,FLICKR,FLICKR,TRAIN
7720,There is no man spraying a super soaker into the mouth of a dog,A man is squirting water into the mouth of a white dog with a squirt gun,NEUTRAL,2.9,A_contradicts_B,B_neutral_A,a man is squirting water into a white dog's mouth with a squirt gun,a man spraying a super soaker into the mouth of a dog,FLICKR,FLICKR,TRIAL
7725,A boy under an umbrella is being let go by his father who is wearing a blue coat,A boy under an umbrella is being held by his father who is wearing a blue coat,NEUTRAL,3.5,A_contradicts_B,B_neutral_A,a boy under an umbrella is held by his father who is wearing a blue coat,a boy under an umbrella is held by his father who is wearing a blue coat,FLICKR,FLICKR,TEST
7738,A dog is playing alone on a beach covered by snow,A dog is sleeping on a beach covered by snow,NEUTRAL,2.9,A_contradicts_B,B_neutral_A,a dog is playing by itself on a beach that has recently seen snowfall,a dog is playing by itself on a beach that has recently seen snowfall,FLICKR,FLICKR,TEST
7816,Two dogs are looking at something that is splashing in the water,Two cats are looking at something that is splashing in the water,NEUTRAL,3.9,A_contradicts_B,B_neutral_A,two dogs look at something splashing in the water,two dogs look at something splashing in the water,FLICKR,FLICKR,TEST
7863,There is no person riding a bike along a muddy trail,A person is riding a dirt bike down a dirt hill,NEUTRAL,2.6,A_contradicts_B,B_neutral_A,person rides a dirt bike down a dirt hill,a person dirtbikes along a muddy trail,FLICKR,FLICKR,TEST
7871,A man in a blue cowboy hat is riding a black horse,A man in a blue cowboy hat is riding a white horse,NEUTRAL,3.7,A_contradicts_B,B_neutral_A,a man in a blue cowboy hat is riding a white horse,a man in a blue cowboy hat is riding a white horse,FLICKR,FLICKR,TEST
7881,Three people are driving four wheel ATVs in a street,Three people are driving four wheel ATVs in a field,NEUTRAL,3.7,A_contradicts_B,B_neutral_A,three people on four wheel atv's in a field,three people on four wheel atv's in a field,FLICKR,FLICKR,TRAIN
7937,A woman dressed in elegant clothing is inside a crowd of people and is looking up,A woman dressed in elegant clothing is inside a crowd of people and is looking down,NEUTRAL,3.1,A_contradicts_B,B_neutral_A,a woman dressed in elegant clothing is looking down while inside a crowd of people,a woman dressed in elegant clothing is looking down while inside a crowd of people,FLICKR,FLICKR,TRIAL
7997,The kids are not wearing suits and water is splashing around,Children in swimming suits are playing in the water,NEUTRAL,2.8,A_contradicts_B,B_neutral_A,children in swimming suits playing in water,kids in bathing suits with water splashing around them,FLICKR,FLICKR,TRIAL
8004,A blonde girl is hanging by gymnastic ropes,A blonde man is hanging by gymnastic ropes,NEUTRAL,3,A_contradicts_B,B_neutral_A,a blond girl and brunette brown hanging by gymnastic ropes,a blond girl and brunette brown hanging by gymnastic ropes,FLICKR,FLICKR,TEST
8008,Nobody is dangling from straps and kicking at each other,A blonde girl is hanging by gymnastic ropes,NEUTRAL,2.5,A_contradicts_B,B_neutral_A,a blond girl and brunette brown hanging by gymnastic ropes,people dangling from straps kicking at each other,FLICKR,FLICKR,TEST
8049,Two people are sitting with laden baskets and blankets,Two people are walking with laden baskets and blankets,NEUTRAL,4.2,A_contradicts_B,B_neutral_A,two people walking laden down with baskets and blankets,two people walking laden down with baskets and blankets,FLICKR,FLICKR,TRAIN
8087,A black and white dog is playing with a tattered volleyball in a brown field,A black and white dog is playing with a new volleyball,NEUTRAL,3.835,A_contradicts_B,B_neutral_A,a black and white dog plays with a tattered volleyball in a brown field,a black and white dog playing with a broken volleyball,FLICKR,FLICKR,TEST
8092,A young boy in a helmet is riding a bike on the lawn,A young boy in a helmet is riding a bike on the road,NEUTRAL,3.5,A_contradicts_B,B_neutral_A,a young boy in a helmet rides a bike on the road,a young boy in a helmet rides a bike on the road,FLICKR,FLICKR,TRAIN
8107,There is no topless woman covered in mud,A topless woman is being smeared with a brown substance and a blurry crowd is in the background,NEUTRAL,3,A_contradicts_B,B_neutral_A,topless woman smeared with brown substance blurry crowd in background,a topless woman is covered in mud,FLICKR,FLICKR,TEST
8161,A man in a purple hat is climbing a rocky wall with bare hands,The young man is not rock climbing,NEUTRAL,3.3,A_contradicts_B,B_neutral_A,a man in a purple had climbs a rocky wall with his hands,this young man is rock climbing,FLICKR,FLICKR,TRAIN
8185, water from the faucet is being drunk by a yellow dog,The yellow dog is drinking water from a bottle,NEUTRAL,3.8,A_contradicts_B,B_neutral_A,the yellow dog is drinking water from a bottle,yellow labrador drinking water from a faucet,FLICKR,FLICKR,TEST
8229,A black dog is walking along rocky terrain,A black cat is walking along rocky terrain,NEUTRAL,3.6,A_contradicts_B,B_neutral_A,a black dog walking along a rocky terrain,a black dog walking along a rocky terrain,FLICKR,FLICKR,TEST
8239,Three small dogs are sniffing at something,Three dogs are resting on the pavement,NEUTRAL,3.25,A_contradicts_B,B_neutral_A,three small dogs sniff at somthing,three dogs on a sidewalk,FLICKR,FLICKR,TEST
8247,Some young dirt bikers are getting a dirt bike up a sandy hill,Some old dirt bikers are getting a dirt bike up a sandy hill,NEUTRAL,4,A_contradicts_B,B_neutral_A,young dirt bikers try to get a dirt bike up a sandy hill,young dirt bikers try to get a dirt bike up a sandy hill,FLICKR,FLICKR,TRAIN
8274,Two dogs are playing inside,Two dogs are playing outside,NEUTRAL,3.7,A_contradicts_B,B_neutral_A,a collie and a springer spaniel playing outside,a collie and a springer spaniel playing outside,FLICKR,FLICKR,TRAIN
8296,The dog is running through the wet sand,There is no dog running on the beach,NEUTRAL,2.4,A_contradicts_B,B_neutral_A,the dog is running through the wet sand,a dog running on the beach,FLICKR,FLICKR,TRAIN
8350,A person in a motocross uniform is not wearing a helmet and riding a red motorcycle,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,NEUTRAL,4.1,A_contradicts_B,B_neutral_A,a racer in full gear and helmet with sponsors logos is riding a red sport motorcycle,a person in a motocross uniform and wearing a helmet rides a red motorcycle,FLICKR,FLICKR,TEST
8353,People are sitting at round tables in a red room,People are sitting at square tables in a red room,NEUTRAL,3.9,A_contradicts_B,B_neutral_A,people are sitting at square tables in a red room,people are sitting at square tables in a red room,FLICKR,FLICKR,TEST
8355,Several people are sitting at small tables in a light room,Several people are sitting at small tables in a darkened room,NEUTRAL,3.9,A_contradicts_B,B_neutral_A,several people sitting at small tables in a darkened room,several people sitting at small tables in a darkened room,FLICKR,FLICKR,TRAIN
8382,The young girl in blue is having fun on a swing,The young girl in blue is having fun on a slide,NEUTRAL,3.8,A_contradicts_B,B_neutral_A,the young girl in blue is having fun on a slide,the young girl in blue is having fun on a slide,FLICKR,FLICKR,TEST
8463,An old man in a white shirt and gold and black hat is sitting with crossed legs,A young man in a white shirt and gold and black hat is sitting with crossed legs,NEUTRAL,3.5,A_contradicts_B,B_neutral_A,a young man in a white shirt and gold and black hat sits cross legged,a young man in a white shirt and gold and black hat sits cross legged,FLICKR,FLICKR,TEST
8483,There is no bicyclist jumping on a pyramid-shaped ramp,A young man on a bmx bicycle is jumping off a masonry pyramid,NEUTRAL,3.9,A_contradicts_B,B_neutral_A,young man on a trick bicycle jumping off a masonry pyramid,a bicyclist is jumping on a pyramid-shaped ramp,FLICKR,FLICKR,TRAIN
8492,A man with a shirt is holding a football,A shirtless man is playing football on a lawn,NEUTRAL,2.7,A_contradicts_B,B_neutral_A,a shirtless man playing football on a lawn,a man with no shirt on is holding a football,FLICKR,FLICKR,TRAIN
8634,A man is rock climbing pausing and calculating the route,A woman is rock climbing pausing and calculating the route,NEUTRAL,4.2,A_contradicts_B,B_neutral_A,a man rock climbing pauses to calculate his route,a man rock climbing pauses to calculate his route,FLICKR,FLICKR,TEST
8661,A group of rollerbladers is lining up on the street,A group of rollerbladers is scattering on the street,NEUTRAL,3.6,A_contradicts_B,B_neutral_A,a group of roller bladers is lined up on the street,a group of roller bladers is lined up on the street,FLICKR,FLICKR,TEST
8666,A group of rollerbladers is lining up on the road,Rollerbladers are rolling in formation down a hill,NEUTRAL,3.7,A_contradicts_B,B_neutral_A,rollerbladers roll in formation down a hill,a group of roller bladers is lined up on the street,FLICKR,FLICKR,TEST
8670,A woman is standing with a pair of dogs,A woman is marching with a pair of dogs,NEUTRAL,4.1,A_contradicts_B,B_neutral_A,a woman marches with a pair of dogs,a woman marches with a pair of dogs,FLICKR,FLICKR,TEST
8699,A white bird with a yellow beak is standing in the green grass,A black bird with a yellow beak is standing in the green grass,NEUTRAL,3.8,A_contradicts_B,B_neutral_A,a black bird with a yellow beak standing in green grass,a black bird with a yellow beak standing in green grass,FLICKR,FLICKR,TRAIN
8708,A man with a shirt is posing with the arms spread next to a woman,A man without a shirt is posing with the arms spread next to a woman,NEUTRAL,4.2,A_contradicts_B,B_neutral_A,a man without a shirt poses with his arms spread next to a woman,a man without a shirt poses with his arms spread next to a woman,FLICKR,FLICKR,TRAIN
8737,A young couple is lying on a couch together,A young couple is lying in bed,NEUTRAL,3.4,A_contradicts_B,B_neutral_A,a young couple lying in bed,a young couple lying on a bed together,FLICKR,FLICKR,TEST
8751,Four people are walking on a bridge over a body of water,Four people are sitting on a bridge over a body of water,NEUTRAL,4.1,A_contradicts_B,B_neutral_A,four people walk on a bridge over a body of water,four people walk on a bridge over a body of water,FLICKR,FLICKR,TRAIN
8773,A toddler is not riding a plastic scooter toy,A young child is riding a three wheeled scooter down the sidewalk,NEUTRAL,3,A_contradicts_B,B_neutral_A,a young child is riding a 3 wheeled scooter down the sidewalk,a toddler on a plastic scooter toy,FLICKR,FLICKR,TEST
8778,Three hikers are standing on a mountainside and looking at the view with a pair of binoculars,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars,NEUTRAL,4.4,A_contradicts_B,B_neutral_A,three hikers are sitting on a mountainside looking at the view one using a pair of binoculars,three hikers are sitting on a mountainside looking at the view one using a pair of binoculars,FLICKR,FLICKR,TEST
8816,Two dogs are walking slowly through a park,Two dogs are running quickly through a park,NEUTRAL,3.7,A_contradicts_B,B_neutral_A,two dogs are running quickly through a park,two dogs are running quickly through a park,FLICKR,FLICKR,TRAIN
8818,Two dogs are walking slowly through a park,Two dogs are running through the park,NEUTRAL,3.585,A_contradicts_B,B_neutral_A,two dogs run through the park,two dogs are running quickly through a park,FLICKR,FLICKR,TEST
8834,A man with a white moustache is sitting on a balcony and is looking at the road below,A man with a white moustache is standing on a balcony and is looking at the road below,NEUTRAL,4.4,A_contradicts_B,B_neutral_A,a man with a white mustache stands on a balcony looking at the road below,a man with a white mustache stands on a balcony looking at the road below,FLICKR,FLICKR,TRAIN
8868,A toddler is standing up,A toddler is sitting down,NEUTRAL,3.2,A_contradicts_B,B_neutral_A,a toddler is sitting down,a toddler is sitting down,FLICKR,FLICKR,TEST
8873,A boy is sitting on the ground,A boy is sitting in a seat,NEUTRAL,3.7,A_contradicts_B,B_neutral_A,a boy sits in his seat,a toddler is sitting down,FLICKR,FLICKR,TRAIN
8877,A dog is catching a black frisbee,A dog is catching a white frisbee,NEUTRAL,3.585,A_contradicts_B,B_neutral_A,a dog catches black frisbee,a dog catches black frisbee,FLICKR,FLICKR,TEST
8915,A man and a woman are standing in front of an art gallery and are looking at a map,A man and a woman are sitting in front of an art gallery and are looking at a map,NEUTRAL,3.4,A_contradicts_B,B_neutral_A,a man and woman are standing in front of an art gallery looking at a map,a man and woman are standing in front of an art gallery looking at a map,FLICKR,FLICKR,TRAIN
8958,A big group of people are standing and two are sitting on the couch,A small group of people are standing and two are sitting on the couch,NEUTRAL,3.4,A_contradicts_B,B_neutral_A,a small group of people standing while two sit on the couch,a small group of people standing while two sit on the couch,FLICKR,FLICKR,TRAIN
8994,A little kid is wearing a hat and is walking in the dry sand,A little kid is wearing a hat and is walking in the wet sand,NEUTRAL,4.3,A_contradicts_B,B_neutral_A,a little kid wearing a hat is walking in the wet sand,a little kid wearing a hat is walking in the wet sand,FLICKR,FLICKR,TRAIN
9009,A man in a black hat is touching a cardboard box,A man in a black hat is not reaching for a box,NEUTRAL,3.585,A_contradicts_B,B_neutral_A,a man in a black hat touches a cardboard box,a man in a black hat reaches into a box,FLICKR,FLICKR,TEST
9025,A brown dog is running after a black dog on a rocky shore,A brown dog is running after a white dog on a rocky shore,NEUTRAL,3.6,A_contradicts_B,B_neutral_A,a brown dog is running after a black dog on a rocky shore,a brown dog is running after a black dog on a rocky shore,FLICKR,FLICKR,TEST
9061,A white dog is standing on a grassy hillside,A black dog is standing on a grassy hillside,NEUTRAL,4.1,A_contradicts_B,B_neutral_A,a white dog is standing on a grassy hillside,a white dog is standing on a grassy hillside,FLICKR,FLICKR,TEST
9137,There is no man standing in the middle of a gym and is wearing a jersey,A man in a black jersey is standing in a gym,NEUTRAL,3.4,A_contradicts_B,B_neutral_A,a man in a black jersey is standing in gym,a man is standing in the middle of a gym wearing a jersey,FLICKR,FLICKR,TRAIN
9151,A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,NEUTRAL,3.8,A_contradicts_B,B_neutral_A,a woman stands in a black dress pulling a cart in front of two men seated on a park bench,a woman stands in a black dress pulling a cart in front of two men seated on a park bench,FLICKR,FLICKR,TEST
9221,The white dog is carrying a blue and white ball in its mouth,The black dog is carrying a blue and white ball in its mouth,NEUTRAL,3.9,A_contradicts_B,B_neutral_A,the black dog is carrying a blue and white ball in it's mouth,the black dog is carrying a blue and white ball in it's mouth,FLICKR,FLICKR,TEST
9234,A girl in a uniform is not playing the flute with a marching band,A girl in a band is playing the flute,NEUTRAL,3.3,A_contradicts_B,B_neutral_A,a girl in a band is playing the flute,girl in uniform playing flute with marching band,FLICKR,FLICKR,TEST
9323,Two men and a girl in behind of a wood panel wall are posing with funny faces,Two men and a girl in front of a wood panel wall are posing with funny faces,NEUTRAL,3.9,A_contradicts_B,B_neutral_A,two men and a girl pose with funny faces in front of a wood panel wall,two men and a girl pose with funny faces in front of a wood panel wall,FLICKR,FLICKR,TRAIN
9335,Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,A group of people is not walking down the street and a person in a green hat is on the phone,NEUTRAL,3.7,A_contradicts_B,B_neutral_A,four people are walking along a city sidewalk while the one in the green hat talks on a cellphone,a group of people walking down the street with one on the phone in a green hat,FLICKR,FLICKR,TRAIN
9369,A man in a red jacket and khaki pants is walking through an European state,A man in a red jacket and khaki pants is walking through an American state,NEUTRAL,3.5,A_contradicts_B,B_neutral_A,a man in a red jacket and khaki pants is walking through a part of what looks like arizona,a man in a red jacket and khaki pants is walking through a part of what looks like arizona,FLICKR,FLICKR,TRAIN
9414,People in costumes are sitting in the street,People in costumes are walking around in the street,NEUTRAL,2.7,A_contradicts_B,B_neutral_A,people in costumes are walking around in the street,people in costumes are walking around in the street,FLICKR,FLICKR,TRAIN
9430,The black and white dog is sitting on a green yard,The black and white dog is running in a green yard,NEUTRAL,2.8,A_contradicts_B,B_neutral_A,the black and white dog is running on a green yard,the black and white dog is running on a green yard,FLICKR,FLICKR,TRAIN
9436,The black and white dog is running outdoors,The black and white dog is sitting on a green yard,NEUTRAL,2.915,A_contradicts_B,B_neutral_A,the black and white dog is running outdoors,the black and white dog is running on a green yard,FLICKR,FLICKR,TRAIN
9492,There is no dog playing in a field of brown grass,Four dogs are playing in a grassy area,NEUTRAL,3.2,A_contradicts_B,B_neutral_A,four dogs in a grassy area,a cluster of four brown dogs play in a field of brown grass,FLICKR,FLICKR,TRAIN
9505,A brown puppy is biting a pole,A brown puppy is biting a stick,NEUTRAL,4.1,A_contradicts_B,B_neutral_A,brown puppy biting pole,brown puppy biting pole,FLICKR,FLICKR,TEST
9524,Two men are swimming in deep water,Two men are standing in deep water,NEUTRAL,3.8,A_contradicts_B,B_neutral_A,two men one in a blue swimcap stand in torso-deep water,two men one in a blue swimcap stand in torso-deep water,FLICKR,FLICKR,TRAIN
9526,Two men are walking through the water,Two men are swimming in deep water,NEUTRAL,3.9,A_contradicts_B,B_neutral_A,two men walk through the water,two men one in a blue swimcap stand in torso-deep water,FLICKR,FLICKR,TRAIN
9614,Two people are seated near a camel and another camel is in the foreground,Two people are seated on a camel and another camel is in the foreground,NEUTRAL,4,A_contradicts_B,B_neutral_A,two people are seated on a camel while another camel is in the foreground,two people are seated on a camel while another camel is in the foreground,FLICKR,FLICKR,TEST
9625,A barefoot man in pajamas is looking toward the sky and is walking on the tennis court,A barefoot man in pajamas is looking toward the sky and is standing on the tennis court,NEUTRAL,4,A_contradicts_B,B_neutral_A,a barefoot man in his pajamas is looking toward the sky while walking on the tennis court,a barefoot man in his pajamas is looking toward the sky while walking on the tennis court,FLICKR,FLICKR,TEST
9652,A brown and white dog is catching a dirty tennis ball in a dirt field,A brown and white dog is catching a dirty golf ball in a dirt field,NEUTRAL,3.5,A_contradicts_B,B_neutral_A,a brown and white dog attempts to catch a dirty tennis ball in a dirt field,a brown and white dog attempts to catch a dirty tennis ball in a dirt field,FLICKR,FLICKR,TEST
9681,A girl is wearing an orange shirt and a striped tie,A boy is wearing an orange shirt and a striped tie,NEUTRAL,3.4,A_contradicts_B,B_neutral_A,a girl in a orange shirt and a stripe tie,a girl in a orange shirt and a stripe tie,FLICKR,FLICKR,TEST
9697,A woman is showing a small cat to an infant,A woman is showing a small dog to an infant,NEUTRAL,3.5,A_contradicts_B,B_neutral_A,a woman showing a small dog to an infant,a woman showing a small dog to an infant,FLICKR,FLICKR,TRAIN
9708,A black and white dog is carrying a small stick on the green grass,A black and white dog is carrying a huge stick on the green grass,NEUTRAL,4,A_contradicts_B,B_neutral_A,a black and white dog carries a huge stick on the green grass,a black and white dog carries a huge stick on the green grass,FLICKR,FLICKR,TRAIN
9735,A woman is wearing ear protection and is firing a gun at an outdoor shooting range,A woman is wearing ear protection and is firing a gun at an indoor shooting range,NEUTRAL,3.6,A_contradicts_B,B_neutral_A,a woman wearing ear protection is firing a gun at an indoor shooting range,a woman wearing ear protection is firing a gun at an indoor shooting range,FLICKR,FLICKR,TEST
