pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
5231,A tiger is walking around,A tiger is not walking around,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a tiger is walking around,a tiger is walking around,SEMEVAL,SEMEVAL,TRAIN	[not]
5238,A woman is frying meat,A woman is not frying meat,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a woman is frying meat,a woman is frying meat,SEMEVAL,SEMEVAL,TRAIN	[not]
5240,A woman is placing food in a pot of hot water,A woman is placing food in a pot of cold water,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a woman is placing food in a pot of hot water,a woman is placing food in a pot of hot water,SEMEVAL,SEMEVAL,TEST	[hot, cold]
5249,Nobody is playing with a toad,Someone is playing with a toad,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,someone is playing with a toad,someone is playing with a toad,SEMEVAL,SEMEVAL,TRAIN	[Nobody, Someone]
5258,The person is riding the horse,The person is not riding the horse,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,the person is riding the horse,the person is riding the horse,SEMEVAL,SEMEVAL,TRAIN	[not]
5265,A person is not folding a piece of paper,A person is folding a piece of paper,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a person is folding a piece of paper,a person is folding a piece of paper,SEMEVAL,SEMEVAL,TEST	[not]
5267,Someone is folding a piece of paper,Nobody is folding a piece of paper,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,someone is folding a piece of paper,someone is folding a piece of paper,SEMEVAL,SEMEVAL,TRAIN	[Someone, Nobody]
5269,Nobody is folding a piece of paper,A person is folding a piece of paper,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,a person is folding a piece of paper,someone is folding a piece of paper,SEMEVAL,SEMEVAL,TRAIN	[Nobody, person]
5274,There is no girl communicating with sign language,A girl is communicating with sign language,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a girl is communicating with sign language,a girl is communicating with sign language,SEMEVAL,SEMEVAL,TEST	[There, no]
5283,A bunny is playing with a stuffed bunny,There is no bunny playing with a stuffed bunny,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a bunny is playing with a stuffed bunny,a bunny is playing with a stuffed bunny,SEMEVAL,SEMEVAL,TEST	[There, no]
5285,There is no rabbit playing with a toy rabbit,A rabbit is playing with a toy rabbit,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a rabbit is playing with a toy rabbit,a rabbit is playing with a toy rabbit,SEMEVAL,SEMEVAL,TEST	[There, no]
5294,A woman is not slicing a cucumber,A woman is slicing a cucumber,CONTRADICTION,3.935,A_contradicts_B,B_contradicts_A,a woman is slicing a cucumber,a woman is slicing a cucumber,SEMEVAL,SEMEVAL,TRAIN	[not]
5301,There is no man slicing potatoes,A man is slicing potatoes,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man is slicing potato,a man is slicing potato,SEMEVAL,SEMEVAL,TEST	[There, no]
5303,The man is not slicing a potato,The man is slicing a potato,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the man is slicing a potato,the man is slicing a potato,SEMEVAL,SEMEVAL,TRAIN	[not]
5310,There is no girl playing a flute,A girl is playing a flute,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a girl is playing a flute,a girl is playing a flute,SEMEVAL,SEMEVAL,TRIAL	[There, no]
5319,A person is playing a keyboard,A person is not playing a keyboard,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a person is playing a keyboard piano,a person is playing a keyboard piano,SEMEVAL,SEMEVAL,TRAIN	[not]
5321,Someone is playing piano,Someone is not playing piano,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,someone is playing piano,someone is playing piano,SEMEVAL,SEMEVAL,TRAIN	[not]
5337,The man is adding seasoning to the water in a bowl,The man is not adding seasoning to the/some water in a bowl,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,the man added seasoning to water in a bowl,the man added seasoning to water in a bowl,SEMEVAL,SEMEVAL,TEST	[not, the/some]
5339,The man is not seasoning the sausages,The man is seasoning the sausages,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,the man is seasoning the sausages,the man is seasoning the sausages,SEMEVAL,SEMEVAL,TEST	[not]
5355,A woman is peeling a potato,A woman is not peeling a potato,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a woman is peeling a potato,a woman is peeling a potato,SEMEVAL,SEMEVAL,TEST	[not]
5357,The lady is peeling the potato,There is no lady peeling the potato,CONTRADICTION,2.7,A_contradicts_B,B_contradicts_A,the lady peeled the potatoe,the lady peeled the potatoe,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5366,A man is riding a scooter,A man is not riding a scooter,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a man is riding a scooter,a man is riding a scooter,SEMEVAL,SEMEVAL,TEST	[not]
5375,A woman is not slicing an octopus,A woman is slicing an octopus,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a woman is slicing octopus,a woman is slicing octopus,SEMEVAL,SEMEVAL,TEST	[not]
5382,A man is not playing the drums,A man is playing the drums,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man is playing the drums,a man is playing the drums,SEMEVAL,SEMEVAL,TEST	[not]
5393,The man is not putting chicken into the container,The man is putting chicken into the container,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,the man is putting chicken into the container,the man is putting chicken into the container,SEMEVAL,SEMEVAL,TRAIN	[not]
5402,A woman is placing skewers onto a rack,There is no woman placing skewers onto a rack,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a woman is placing skewers onto a rack,a woman is placing skewers onto a rack,SEMEVAL,SEMEVAL,TEST	[There, no]
5409,A baby is not playing a guitar,A baby is playing a guitar,CONTRADICTION,2.7,A_contradicts_B,B_contradicts_A,a baby is playing a guitar,a baby is playing a guitar,SEMEVAL,SEMEVAL,TRAIN	[not]
5411,The little boy is singing and playing the guitar,The little boy is not singing and playing the guitar,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,the little boy is singing and playing the guitar,the little boy is singing and playing the guitar,SEMEVAL,SEMEVAL,TRAIN	[not]
5427,There is no man reading the email,A man is reading the email,CONTRADICTION,3.365,A_contradicts_B,B_contradicts_A,a man is reading his email,a man is reading his email,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5429,Someone is reading the email,Someone is not reading the email,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,someone is reading an email,someone is reading an email,SEMEVAL,SEMEVAL,TRAIN	[not]
5438,Two pandas are not lying together,Two pandas are lying together,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,two pandas are laying together,two pandas are laying together,SEMEVAL,SEMEVAL,TEST	[not]
5445,A woman is cooking fish,There is no woman cooking fish,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a woman is cooking fish,a woman is cooking fish,SEMEVAL,SEMEVAL,TEST	[There, no]
5447,A woman is frying fish,A woman is not frying fish,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a woman is frying fish,a woman is frying fish,SEMEVAL,SEMEVAL,TRAIN	[not]
5454,A man is playing a flute,A man is not playing a flute,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a man is playing a flute,a man is playing a flute,SEMEVAL,SEMEVAL,TRIAL	[not]
5463,A guy is mowing the lawn,There is no guy mowing the lawn,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a guy is mowing the lawn,a guy is mowing the lawn,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5465,There is no man mowing grass,A man is mowing grass,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a man is mowing grass,a man is mowing grass,SEMEVAL,SEMEVAL,TEST	[There, no]
5472,A person is frying meat in a pan,A person is not frying meat in a pan,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a person is frying meat in a pan,a person is frying meat in a pan,SEMEVAL,SEMEVAL,TEST	[not]
5474,A person is not holding a skunk,A person is holding a skunk,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a person is holding a skunk,a person is holding a skunk,SEMEVAL,SEMEVAL,TRAIN	[not]
5490,There is no man cutting tomatoes,A man is cutting tomatoes,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man is cutting tomatoes,a man is cutting tomatoes,SEMEVAL,SEMEVAL,TEST	[There, no]
5492,A woman is not cutting broccoli,A woman is cutting broccoli,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,a woman is cutting broccoli,a woman is cutting broccoli,SEMEVAL,SEMEVAL,TRAIN	[not]
5501,There is no woman firing a rifle,A woman is firing a rifle,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a woman is firing a rifle,a woman is firing a rifle,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5517,A man is not drawing on a digital dry erase board,A man is drawing on a digital dry erase board,CONTRADICTION,3.015,A_contradicts_B,B_contradicts_A,a man is drawing on a digital dry erase board,a man is drawing on a digital dry erase board,SEMEVAL,SEMEVAL,TEST	[not]
5526,A woman is cutting onions,There is no woman cutting onions,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a woman is cutting onions,a woman is cutting onions,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5528,A woman is cutting tofu,A woman is not cutting tofu,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a woman is cutting tofu,a woman is cutting tofu,SEMEVAL,SEMEVAL,TEST	[not]
5535,A group of people are not dancing at a concert,A group of people are dancing at a concert,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a group of people are dancing in concert,a group of people are dancing in concert,SEMEVAL,SEMEVAL,TRAIN	[not]
5544,There is no man working on the laptop,A man is working on the laptop,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a man is working on his laptop,a man is working on his laptop,SEMEVAL,SEMEVAL,TEST	[There, no]
5546,The man is feeding the snake with a mouse,The man is not feeding the snake with a mouse,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,the man is trying to feed the snake with a mouse,the man is trying to feed the snake with a mouse,SEMEVAL,SEMEVAL,TRAIN	[not]
5562,There is no girl riding a horse,A girl is riding a horse,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a girl is riding a horse,a girl is riding a horse,SEMEVAL,SEMEVAL,TEST	[There, no]
5571,A man is breaking a slab of concrete with a sledge hammer,There is no man breaking a slab of concrete with a sledge hammer,CONTRADICTION,4.5,A_contradicts_B,B_contradicts_A,a man breaks a slab of concrete that is lying on a prone man with a sledge hammer,a man breaks a slab of concrete that is lying on a prone man with a sledge hammer,SEMEVAL,SEMEVAL,TEST	[There, no]
5580,A dog is barking at a ball,There is no dog barking at a ball,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a dog is barking at a ball,a dog is barking at a ball,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5591,A woman is eating a cupcake,A woman is not eating a cupcake,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a woman is eating a cupcake,a woman is eating a cupcake,SEMEVAL,SEMEVAL,TRAIN	[not]
5598,A man is speaking,There is no man speaking,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a man is speaking,a man is speaking,SEMEVAL,SEMEVAL,TEST	[There, no]
5600,There is no man spitting,A man is spitting,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man is spitting,a man is spitting,SEMEVAL,SEMEVAL,TEST	[There, no]
5607,A man is playing keyboards,A man is not playing keyboards,CONTRADICTION,3.85,A_contradicts_B,B_contradicts_A,a man is playing keyboards,a man is playing keyboards,SEMEVAL,SEMEVAL,TRAIN	[not]
5616,A man is cutting a boot with a sword,There is no man cutting a boot with a sword,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a man is cutting a boot with a sword,a man is cutting a boot with a sword,SEMEVAL,SEMEVAL,TEST	[There, no]
5627,A man is wiping the edge of a bowl,There is no man wiping the edge of a bowl,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man is wiping the edge of a bowl off,a man is wiping the edge of a bowl off,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5636,A young boy is singing and playing a guitar,There is no young boy singing and playing a guitar,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a young boy sings and plays a guitar,a young boy sings and plays a guitar,SEMEVAL,SEMEVAL,TEST	[There, no]
5643,Nobody is stirring a pot of chili with a spoon,Someone is stirring a pot of chili with a spoon,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,someone is stirring a pot of chili with a spoon,someone is stirring a pot of chili with a spoon,SEMEVAL,SEMEVAL,TRAIN	[Nobody, Someone]
5645,Someone is not stirring chili in a kettle,Someone is stirring chili in a kettle,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,someone is stirring chili in a kettle,someone is stirring chili in a kettle,SEMEVAL,SEMEVAL,TRAIN	[not]
5652,A person is eating at a table,A person is not eating at a table,CONTRADICTION,3.95,A_contradicts_B,B_contradicts_A,a person is eating at a table,a person is eating at a table,SEMEVAL,SEMEVAL,TEST	[not]
5654,A person is not making a bed,A person is making a bed,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a person is making a bed,a person is making a bed,SEMEVAL,SEMEVAL,TEST	[not]
5681,There is no woman slicing tofu,A woman is slicing tofu,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a woman slices tofu,a woman slices tofu,SEMEVAL,SEMEVAL,TEST	[There, no]
5688,The man is not playing the guitar,The man is playing the guitar,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,the man is playing the guitar,the man is playing the guitar,SEMEVAL,SEMEVAL,TEST	[not]
5690,There is no man playing with a skull,The man is playing with a skull,CONTRADICTION,2.3,A_contradicts_B,B_contradicts_A,the man is playing with a skull,the man is playing with a skull,SEMEVAL,SEMEVAL,TEST	[There, no]
5697,There is no man putting some cheese on a pizza,A man is putting some cheese on a pizza,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man puts some cheese on a pizza,a man puts some cheese on a pizza,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5699,The man is sprinkling cheese on the pizza,There is no man sprinkling cheese on the pizza,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,the man sprinkled cheese on the pizza,the man sprinkled cheese on the pizza,SEMEVAL,SEMEVAL,TEST	[There, no]
5708,A man is shooting a shotgun,There is no man shooting a shotgun,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a man shoots a shotgun,a man shoots a shotgun,SEMEVAL,SEMEVAL,TEST	[There, no]
5715,There is no famous singer dancing on the ceiling,A famous singer is dancing on the ceiling,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,lionel richie is dancing on the ceiling,lionel richie is dancing on the ceiling,SEMEVAL,SEMEVAL,TEST	[There, no]
5724,A cow is eating grass,A cow is not eating grass,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a cow is eating grass,a cow is eating grass,SEMEVAL,SEMEVAL,TEST	[not]
5726,A cow is not eating hay,A cow is eating hay,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a cow is eating hay,a cow is eating hay,SEMEVAL,SEMEVAL,TEST	[not]
5742,A baby is not playing with a doll,A baby is playing with a doll,CONTRADICTION,3.85,A_contradicts_B,B_contradicts_A,a baby is playing with a doll,a baby is playing with a doll,SEMEVAL,SEMEVAL,TRAIN	[not]
5744,A baby tiger is playing with a ball,There is no baby tiger playing with a ball,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a baby tiger is playing with a ball,a baby tiger is playing with a ball,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5751,The man is playing a game on the grass,There is no man playing a game on the grass,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the men played follow the leader on the grass,the men played follow the leader on the grass,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5753,The rhino is grazing on the grass,There is no rhino grazing on the grass,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,the rhino grazed on the grass,the rhino grazed on the grass,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5771,A man is riding a bicycle,A man is not riding a bicycle,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a man is riding a bicycle,a man is riding a bicycle,SEMEVAL,SEMEVAL,TEST	[not]
5773,A man is riding an electric bicycle,There is no man riding an electric bicycle,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a man is riding an electric bicycle,a man is riding an electric bicycle,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5777,A man is riding an electric bicycle,A man is not riding a bicycle,CONTRADICTION,2.6,A_contradicts_B,B_contradicts_A,a man is riding an electric bicycle,a man is riding a bicycle,SEMEVAL,SEMEVAL,TRAIN	[electric, not]
5789,There is no man cutting a fish,A man is cutting a fish,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man is cutting up a fish,a man is cutting up a fish,SEMEVAL,SEMEVAL,TEST	[There, no]
5800,A person is peeling a potato,There is no person peeling a potato,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a person is peeling a potato,a person is peeling a potato,SEMEVAL,SEMEVAL,TEST	[There, no]
5809,A man is shooting with a bow,A man is shooting with a gun,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man is shooting off a gun,a man is shooting off a gun,SEMEVAL,SEMEVAL,TEST	[bow, gun]
5818,A woman is dancing near a fire,There is no woman dancing near a fire,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a woman is dancing near a fire,a woman is dancing near a fire,SEMEVAL,SEMEVAL,TEST	[There, no]
5834,A man is diving off a cliff,There is no man diving off a cliff,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man dives off of a cliff,a man dives off of a cliff,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5845,There is no man playing the guitar,The man is playing the guitar,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,the man played his guitar,the man played his guitar,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5847,The man is playing the guitar,There is no man playing the guitar,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,the man is playing the guitar,the man played his guitar,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5854,Someone is stirring noodles in the water,Nobody is stirring noodles in the water,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,someone is sitring noodles in water,someone is sitring noodles in water,SEMEVAL,SEMEVAL,TEST	[Someone, Nobody]
5861,The women are not singing and dancing,The women are singing and dancing,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the women are singing and dancing,the women are singing and dancing,SEMEVAL,SEMEVAL,TRAIN	[not]
5899,A man and a woman are driving down the street in a jeep,A man and a woman are not driving down the street in a jeep,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a man and woman are driving down the street in a jeep,a man and woman are driving down the street in a jeep,SEMEVAL,SEMEVAL,TRAIN	[not]
5906,There is no woman pouring ingredients into a bowl,A woman is pouring ingredients into a bowl,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a woman is pouring ingredients in a bowl,a woman is pouring ingredients in a bowl,SEMEVAL,SEMEVAL,TRAIN	[There, no]
5908,The woman is not seasoning the oil,The woman is seasoning the oil,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,the woman is seasoning the oil,the woman is seasoning the oil,SEMEVAL,SEMEVAL,TEST	[not]
5917,There is no woman slicing potatoes,A woman is slicing potatoes,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a woman is slicing potatoes,a woman is slicing potatoes,SEMEVAL,SEMEVAL,TEST	[There, no]
5924,The man is not doing exercises,The man is doing exercises,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,the man is exercising,the man is exercising,SEMEVAL,SEMEVAL,TRIAL	[not]
5935,Nobody is pouring ingredients into a pot,Someone is pouring ingredients into a pot,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,someone is pouring ingrediants into a pot,someone is pouring ingrediants into a pot,SEMEVAL,SEMEVAL,TEST	[Nobody, Someone]
5942,The man is standing on a rocky mountain and gray clouds are in the background,The man is not standing on a rocky mountain and gray clouds are not in the background,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man standing on a rocky mountain with gray clouds in the background,a man standing on a rocky mountain with gray clouds in the background,FLICKR,FLICKR,TEST	[not, not]
5953,A dog is catching a ball,There is no dog catching a ball,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,a dog is running towards a ball to catch it,a dog is running towards a ball to catch it,FLICKR,FLICKR,TEST	[There, no]
5965,A blond child is holding a yellow bottle,There is no blond child holding a yellow bottle,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,blond child with dirty face holding yellow bottle with red cap plants in background,blond child with dirty face holding yellow bottle with red cap plants in background,FLICKR,FLICKR,TRAIN	[There, no]
5976,The man in a cowboy hat is walking through a market and is putting a hand in his pocket,The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man in a cowboy hat is walking through a market and reaching into his pocket,a man in a cowboy hat is walking through a market and reaching into his pocket,FLICKR,FLICKR,TRAIN	[not, not]
5995,There is no brown dog standing in the water,A brown dog is standing in the water,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a brown dog is standing in the water,a brown dog is standing in the water,FLICKR,FLICKR,TEST	[There, no]
6004,A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign,There is no young girl in a blue shirt walking on the sidewalk and holding up a pink sign,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says the rescue.,a young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says the rescue.,FLICKR,FLICKR,TEST	[There, no]
6007,The girl is carrying a sign and a group of people is following her,The girl is not carrying a sign and no group of people is following her,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a girl carries a sign that reads the rescue while a group of people follow her,a girl carries a sign that reads the rescue while a group of people follow her,FLICKR,FLICKR,TRAIN	[not, no]
6026,A small dog is chasing a large brown cow,There is no small dog chasing a large brown cow,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a small dog chases after a large brown cow,a small dog chases after a large brown cow,FLICKR,FLICKR,TEST	[There, no]
6035,The small child is wading through the water and is being guided by another person,The small child is not wading through the water and is not being guided by another person,CONTRADICTION,4.5,A_contradicts_B,B_contradicts_A,a small child wades through the water while being guided by another person,a small child wades through the water while being guided by another person,FLICKR,FLICKR,TRAIN	[not, not]
6037,A young child is splashing in the water,There is no young child splashing in the water,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a young child splashing in water,a young child splashing in water,FLICKR,FLICKR,TRAIN	[There, no]
6057,A brown dog is staring attentively at a brown and white dog,There is no brown dog staring attentively at a brown and white dog,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a brown dog is staring closely at a sleeping brown and white dog,a brown dog is staring closely at a sleeping brown and white dog,FLICKR,FLICKR,TEST	[There, no]
6064,The man is performing a large jump,The man is not performing a large jump,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a man performs a large jump,a man performs a large jump,FLICKR,FLICKR,TEST	[not]
6077,A person wearing jeans is sitting on top of a horse saddle,There is no person wearing jeans sitting on top of a horse saddle,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a person wearing jeans sits on top of a horse saddle,a person wearing jeans sits on top of a horse saddle,FLICKR,FLICKR,TRAIN	[There, no]
6086,The brown dogs are playfully fighting on the sandy beach,The brown dogs are not playfully fighting on the sandy beach,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,two brown dogs chase and playfully fight with each other on the sandy beach,two brown dogs chase and playfully fight with each other on the sandy beach,FLICKR,FLICKR,TRAIN	[not]
6095,There is no man standing beside a large and colorful birdcage,A man is standing beside a large and colorful birdcage,CONTRADICTION,4.6,A_contradicts_B,B_contradicts_A,a man is standing beside a large colorful birdcage containing birds,a man is standing beside a large colorful birdcage containing birds,FLICKR,FLICKR,TRAIN	[There, no]
6105,There is no dog in a colored coat running across the yard,A dog in a colored coat is running across the yard,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a dog with a brindle-colored coat is running across the yard,a dog with a brindle-colored coat is running across the yard,FLICKR,FLICKR,TRAIN	[There, no]
6124,A boy wearing red shorts is jumping into a paddling pool,There is no boy wearing red shorts jumping into a paddling pool,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a boy wearing red shorts is jumping into a paddling pool,a boy wearing red shorts is jumping into a paddling pool,FLICKR,FLICKR,TEST	[There, no]
6136,A group of racing dogs is wearing striped uniforms and is running down a track,There is no group of racing dogs wearing striped uniforms and running down a track,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a group of racing dogs wearing striped uniforms with numbers run down a track,a group of racing dogs wearing striped uniforms with numbers run down a track,FLICKR,FLICKR,TRAIN	[There, no]
6164,The boy and the girl are playing and wearing arm floats,The boy and the girl are not playing and wearing arm floats,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the boy and girl are playing with arm floats on,the boy and girl are playing with arm floats on,FLICKR,FLICKR,TRAIN	[not]
6171,A woman in a yellow shirt is surfing on a pink surfboard,There is no woman in a yellow shirt surfing on a pink surfboard,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a woman in a yellow shirt surfs on a pink surfboard,a woman in a yellow shirt surfs on a pink surfboard,FLICKR,FLICKR,TRAIN	[There, no]
6205,A cold cyclist is celebrating,There is no cold cyclist celebrating,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a cold cycler celebrates,a cold cycler celebrates,FLICKR,FLICKR,TRAIN	[There, no]
6215,There is no man on a boat in front of the sunset,A man is on a boat in front of the sunset,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a man in a boat in front of a sunset,a man in a boat in front of a sunset,FLICKR,FLICKR,TRAIN	[There, no]
6224,The crowd is not watching two racing cars that are leaving the starting line,The crowd is watching two racing cars that are leaving the starting line,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a crowd watches as two formula one cars leave the starting line,a crowd watches as two formula one cars leave the starting line,FLICKR,FLICKR,TRAIN	[not]
6249,The cop is not sitting on a police bike,The cop is sitting on a police bike,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a cop sitting on his police bike,a cop sitting on his police bike,FLICKR,FLICKR,TRAIN	[not]
6289,The cheerleaders are not parading and are not wearing black pink and white uniforms,The cheerleaders are parading and wearing black pink and white uniforms,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,parade of cheerleaders wearing black pink and white uniforms,parade of cheerleaders wearing black pink and white uniforms,FLICKR,FLICKR,TEST	[not, not]
6291,A large group of cheerleaders is walking in a parade,There is no large group of cheerleaders walking in a parade,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a large group of cheerleaders walking in a parade,a large group of cheerleaders walking in a parade,FLICKR,FLICKR,TRAIN	[There, no]
6307,A woman is playing with two young boys at a park,There is no woman playing with two young boys at a park,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a woman playing with two young boys at a park,a woman playing with two young boys at a park,FLICKR,FLICKR,TRAIN	[There, no]
6309,A woman is standing near three children,There is no woman standing near three children,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a woman and three children,a woman and three children,FLICKR,FLICKR,TRAIN	[There, no]
6316,A yellow dog is stopping on white snow on a sunny day,A yellow dog is running on white snow on a sunny day,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a yellow dog runs on white snow on a sunny day,a yellow dog runs on white snow on a sunny day,FLICKR,FLICKR,TRAIN	[stopping, running]
