4408	Two men are competing in a tire rolling race	Two women are competing in a tire rolling race	NEUTRAL	3.3	A_neutral_B	B_neutral_A	two men compete in a tire rolling race	two men compete in a tire rolling race	SEMEVAL	SEMEVAL	TRAIN	A:men,B:women,
4428	Some women are talking	Some women are not talking	NEUTRAL	4.1	A_contradicts_B	B_neutral_A	women are talking	women are talking	SEMEVAL	SEMEVAL	TEST	B:not,
4433	The men are talking	Some women are talking	NEUTRAL	3	A_neutral_B	B_neutral_A	the men are talking	women are talking	SEMEVAL	SEMEVAL	TEST	A:men,B:women,
4443	A man is singing to a girl	A man is singing to a woman	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a man is singing to a woman	a man is singing to a woman	SEMEVAL	SEMEVAL	TRAIN	A:girl,B:woman,
4464	A man and a woman are running together and holding hands	A man and a woman are standing together and holding hands	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a man and and woman are running together, holding hands	a man and and woman are running together, holding hands	SEMEVAL	SEMEVAL	TRAIN	A:running,B:standing,
4471	A man is punching a soccer ball	A man is kicking a soccer ball	NEUTRAL	4	A_contradicts_B	B_neutral_A	a man is kicking a soccer ball	a man is kicking a soccer ball	SEMEVAL	SEMEVAL	TRAIN	A:punching,B:kicking,
4473	A man is mixing the content of a bowl	A woman is mixing the content of a bowl	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a man is mixing a bowl	a man is mixing a bowl	SEMEVAL	SEMEVAL	TRAIN	A:man,B:woman,
4488	A girl is brushing her hair	A girl is combing her hair	NEUTRAL	4.435	A_neutral_B	B_neutral_A	a girl is brushing her hair	a girl is brushing her hair	SEMEVAL	SEMEVAL	TEST	A:brushing,B:combing,
4496	A girl is styling her hair	A girl is brushing her hair	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a girl is brushing her hair	a girl is styling her hair	SEMEVAL	SEMEVAL	TEST	A:styling,B:brushing,
4501	The doctor is helping the patient	The patient is helping the doctor	NEUTRAL	3.2	A_neutral_B	B_neutral_A	the doctor was helping the patient	the doctor was helping the patient	SEMEVAL	SEMEVAL	TRAIN	
4525	A man is playing a flute	A man is playing a guitar	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a man is playing a flute	a man is playing a guitar	SEMEVAL	SEMEVAL	TRAIN	A:flute,B:guitar,
4552	A man is riding a horse	A woman is riding a horse	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man rides a horse	a woman is riding a horse	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
4567	Two men are not fighting	Some men are fighting	NEUTRAL	4	A_contradicts_B	B_neutral_A	some men are fighting	two men are fighting	SEMEVAL	SEMEVAL	TRAIN	A:Two,A:not,
4627	The baby is laughing and crawling	The baby is laughing and toddling	NEUTRAL	4.2	A_neutral_B	B_neutral_A	the baby is laughing and crawling	the baby is laughing and crawling	SEMEVAL	SEMEVAL	TEST	A:crawling,B:toddling,
4642	A man is playing a harp	A man is playing a keyboard	NEUTRAL	3.2	A_neutral_B	B_contradicts_A	a man is playing a keyboard	a man is playing a harp	SEMEVAL	SEMEVAL	TEST	A:harp,B:keyboard,
4645	A man is cutting a big rope with a sword	A man is cutting a thick rope with a sword	NEUTRAL	4.3	A_neutral_B	B_neutral_A	the man sliced through a thick rope with a sword	the man sliced through a thick rope with a sword	SEMEVAL	SEMEVAL	TEST	A:big,B:thick,
4667	A woman is slicing an onion	A woman is slicing a potato	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a woman is slicing a onion	a woman is cutting a potato	SEMEVAL	SEMEVAL	TEST	A:onion,B:potato,
4670	A man is carving a hole in a piece of wood	A man is drilling a hole in a piece of wood	NEUTRAL	4	A_neutral_B	B_neutral_A	a man drills a hole in a piece of wood	a man drills a hole in a piece of wood	SEMEVAL	SEMEVAL	TEST	A:carving,B:drilling,
4672	A man is drilling a hole in a piece of wood	A man is drilling a hole with a piece of wood	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a man drills a hole in a piece of wood	a man drills a hole in a piece of wood	SEMEVAL	SEMEVAL	TEST	A:in,B:with,
4689	A woman is slicing an onion	A woman is slicing garlic	NEUTRAL	3.2	A_contradicts_B	B_neutral_A	a woman is slicing an onion	a woman is slicing garlics	SEMEVAL	SEMEVAL	TRAIN	A:onion,B:garlic,
4691	A man is holding a small animal in one hand	A man is holding a big animal in one hand	NEUTRAL	4	A_neutral_B	B_neutral_A	a man holds a small animal in one hand	a man holds a small animal in one hand	SEMEVAL	SEMEVAL	TEST	A:small,B:big,
4707	A group of men is playing soccer on the beach	A group of boys is playing soccer on the beach	NEUTRAL	4.4	A_neutral_B	B_neutral_A	a group of boys are playing soccer on the beach	a group of men play soccer on the beach	SEMEVAL	SEMEVAL	TRIAL	A:men,B:boys,
4719	A person is kicking a monkey	A monkey is kicking a person	NEUTRAL	3	A_neutral_B	B_neutral_A	a monkey is karate kicking a person	a monkey is karate kicking a person	SEMEVAL	SEMEVAL	TEST	
4751	The girl is standing on the couch and crocheting	The girl is sitting on the couch and is crocheting	NEUTRAL	4.2	A_neutral_B	B_contradicts_A	the girl sat on the couch to crochet	the girl sat on the couch to crochet	SEMEVAL	SEMEVAL	TEST	A:standing,B:sitting,
4758	A man is sitting in the rain	A man is dancing in the rain	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a man is dancing in the rain	a man is dancing in the rain	SEMEVAL	SEMEVAL	TEST	A:sitting,B:dancing,
4760	A woman is singing into a microphone	A man is singing into a microphone	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a man is singing into a microphone	a man is singing into a microphone	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
4778	A little girl is playing a guitar	A little boy is playing a guitar	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a little boy is playing a guitar	a little boy is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:girl,B:boy,
4785	A woman is opening a soda and drinking it	A man is opening a soda and drinking it	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a woman is opening a soda and drinking it	a woman is opening a soda and drinking it	SEMEVAL	SEMEVAL	TEST	A:woman,B:man,
4804	A dog is teasing a monkey at the zoo	A monkey is teasing a dog at the zoo	NEUTRAL	3.5	A_neutral_B	B_contradicts_A	a monkey is teasing a dog at the zoo	a monkey is teasing a dog at the zoo	SEMEVAL	SEMEVAL	TEST	
4821	A person is slicing an onion	A person is slicing some ginger	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a person is slicing an onion	a person cuts ginger	SEMEVAL	SEMEVAL	TRAIN	A:onion,B:ginger,
4835	A girl is styling her hair	A girl is combing her hair	NEUTRAL	4.4	A_neutral_B	B_neutral_A	a girl is styling her hair	a girl is styling her hair	SEMEVAL	SEMEVAL	TEST	A:styling,B:combing,
4875	A woman is slicing potatoes	A woman is slicing carrots	NEUTRAL	3.2	A_neutral_B	B_neutral_A	a woman is slicing carrots	a woman is cutting potatoes	SEMEVAL	SEMEVAL	TEST	A:potatoes,B:carrots,
4905	A baby is toddling happily	A baby is crawling happily	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a baby is crawling happily	a baby is crawling happily	SEMEVAL	SEMEVAL	TRAIN	A:toddling,B:crawling,
4932	An officer is talking to the recruits	An officer is talking to the soldiers	NEUTRAL	4.2	A_neutral_B	B_neutral_A	an officer is talking to recruits	an officer is talking to recruits	SEMEVAL	SEMEVAL	TRAIN	A:recruits,B:soldiers,
4933	An officer is talking to the recruits	An officer is listening to the recruits	NEUTRAL	3.2	A_neutral_B	B_neutral_A	an officer is talking to recruits	an officer is talking to recruits	SEMEVAL	SEMEVAL	TRAIN	A:talking,B:listening,
4937	The military officer is barking at the recruits	The recruits are barking at the military officer	NEUTRAL	3.3	A_neutral_B	B_neutral_A	the military officer barked at the recruits	the military officer barked at the recruits	SEMEVAL	SEMEVAL	TRAIN	A:is,B:are,
4947	A little girl is selling a scooter	A little girl is peddling a scooter	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a little girl peddling a scooter	a little girl peddling a scooter	SEMEVAL	SEMEVAL	TRAIN	A:selling,B:peddling,
5000	A big cat is opening a plastic drawer with its paws and is jumping inside	A small cat is opening a plastic drawer with its paws and jumping inside	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a big cat opens a plastic drawer with his paws and then hops inside	a big cat opens a plastic drawer with his paws and then hops inside	SEMEVAL	SEMEVAL	TRAIN	A:big,B:small,
5002	A dog is opening a drawer and climbing inside	A cat is opening a drawer and climbing inside	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a cat opens a drawer and climbs inside	a cat opens a drawer and climbs inside	SEMEVAL	SEMEVAL	TRAIN	A:dog,B:cat,
5018	A woman is painting a man's face	A woman is cleaning a man's face	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a woman is painting the face of a man	a woman is painting the face of a man	SEMEVAL	SEMEVAL	TRAIN	A:painting,B:cleaning,
5032	The man is talking about the telephone	The man is talking on the telephone	NEUTRAL	3.6	A_neutral_B	B_neutral_A	the man talked on the telephone	the man talked on the telephone	SEMEVAL	SEMEVAL	TRAIN	A:about,B:on,
5084	A man is fishing in the river	A man is fishing in the stream	NEUTRAL	4.4	A_neutral_B	B_neutral_A	a man is fishing in the river	a man is fishing in the river	SEMEVAL	SEMEVAL	TEST	A:river,B:stream,
5086	A man is singing and walking down the road	A man is singing and walking down the sidewalk	NEUTRAL	4.1	A_contradicts_B	B_neutral_A	a man is singing while walking down the sidewalk	a man is singing while walking down the sidewalk	SEMEVAL	SEMEVAL	TRAIN	A:road,B:sidewalk,
5096	A woman is eating a piece of meat	A woman is seasoning a piece of meat	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a woman is seasoning a piece of meat	a woman is seasoning a piece of meat	SEMEVAL	SEMEVAL	TRAIN	A:eating,B:seasoning,
5103	A chef is preparing some food	A chef is discarding some food	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a chef is preparing some food	a chef is preparing some food	SEMEVAL	SEMEVAL	TEST	A:preparing,B:discarding,
5131	A man is putting seasoning on a pizza	A man is putting some cheese on a pizza	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man puts some cheese on a pizza	a man puts some cheese on a pizza	SEMEVAL	SEMEVAL	TEST	A:seasoning,B:cheese,
5138	A man is doing a card trick	A man is doing a magic trick	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man is doing a card trick	a man is doing a card trick	SEMEVAL	SEMEVAL	TEST	A:card,B:magic,
5148	A man is buttering a piece of bread	A woman is buttering a piece of bread	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a man is buttering a piece of bread	a man is buttering a piece of bread	SEMEVAL	SEMEVAL	TRIAL	A:man,B:woman,
5184	A man is petting two cats	A man is petting two dogs	NEUTRAL	2.6	A_neutral_B	B_neutral_A	a man is petting two dogs	a man is petting two dogs	SEMEVAL	SEMEVAL	TEST	A:cats,B:dogs,
5222	A cat is looking at a store counter	A dog is looking at a store counter	NEUTRAL	3	A_neutral_B	B_neutral_A	a dog is watching a store counter	a dog is watching a store counter	SEMEVAL	SEMEVAL	TEST	A:cat,B:dog,
5239	A woman is placing food in a pot of hot water	A woman is cooking food in a pot of hot water	NEUTRAL	4.4	A_neutral_B	B_neutral_A	a woman is placing food in a pot of hot water	a woman is placing food in a pot of hot water	SEMEVAL	SEMEVAL	TRAIN	A:placing,B:cooking,
5247	A woman is playing the trumpet	A man is playing the trumpet	NEUTRAL	3.1	A_neutral_B	B_contradicts_A	a man is playing the trumpet	a man is playing the trumpet	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5248	Someone is playing with a toad	Someone is playing with a frog	NEUTRAL	4.2	A_neutral_B	B_neutral_A	someone is playing with a toad	someone is playing with a toad	SEMEVAL	SEMEVAL	TRAIN	A:toad,B:frog,
5276	A young boy is using sign language	A young girl is using sign language	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a young girl is using sign language	a young girl is using sign language	SEMEVAL	SEMEVAL	TRAIN	A:boy,B:girl,
5292	A man is jumping rope outside	A woman is jumping rope outside	NEUTRAL	3	A_neutral_B	B_neutral_A	a man is jumping rope outside	a man is jumping rope outside	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5312	A girl is playing a wind instrument	A boy is playing a wind instrument	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a girl plays a wind instrument	a girl plays a wind instrument	SEMEVAL	SEMEVAL	TEST	A:girl,B:boy,
5328	A man is diving into a pool	A woman is diving into a pool	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a man dives into a pool	a man dives into a pool	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5334	A woman is diving into a pool	A man is diving into a pool	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a man dives into a pool	a man is diving into a pool	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5348	A man is playing a large flute	A man is playing a small flute	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is playing a large flute	a man is playing a large flute	SEMEVAL	SEMEVAL	TRAIN	A:large,B:small,
5365	A man is riding a motorbike	A man is riding a scooter	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is riding a scooter	a man is riding a scooter	SEMEVAL	SEMEVAL	TEST	A:motorbike,B:scooter,
5389	A man is playing the drums	A man is playing the guitar	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man is playing the drums	a man is playing the guitar	SEMEVAL	SEMEVAL	TRAIN	A:drums,B:guitar,
5418	A man is passionately playing a guitar in front of an audience	A woman is passionately playing a guitar in front of an audience	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is passionately playing a guitar in front of an audience	a man is passionately playing a guitar in front of an audience	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5436	Two baby pandas are sleeping	Two baby pandas are playing	NEUTRAL	3.5	A_neutral_B	B_neutral_A	two baby pandas are playing	two baby pandas are playing	SEMEVAL	SEMEVAL	TRAIN	A:sleeping,B:playing,
5456	A woman is playing the flute	A man is playing the flute	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a woman is playing the flute	a woman is playing the flute	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5461	A woman is playing the flute	A man is playing a flute	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a woman is playing the flute	a man is playing a flute	SEMEVAL	SEMEVAL	TRIAL	A:woman,B:man,
5483	The woman is cracking eggs into a bowl	The man is cracking eggs into a bowl	NEUTRAL	3.6	A_neutral_B	B_neutral_A	the man is cracking eggs into a bowl	the man is cracking eggs into a bowl	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5499	A woman is cutting a lemon	A man is cutting a lemon	NEUTRAL	4	A_neutral_B	B_neutral_A	a woman is cutting a lemon	a woman is cutting a lemon	SEMEVAL	SEMEVAL	TEST	A:woman,B:man,
5510	A man is playing the drums	A woman is playing the drums	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a man is playing the drums	a man is playing the drums	SEMEVAL	SEMEVAL	TRAIN	A:man,B:woman,
5515	A man is playing the drums	A man is playing guitar	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a man is playing guitar	a man is playing the drums	SEMEVAL	SEMEVAL	TEST	A:drums,B:guitar,
5519	A man is drawing some figures	A man is erasing some figures	NEUTRAL	4	A_neutral_B	B_contradicts_A	a man is drawing some figures	a man is drawing some figures	SEMEVAL	SEMEVAL	TEST	A:drawing,B:erasing,
5533	A woman is cutting tofu	A woman is cutting onions	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a woman is cutting onions	a woman is cutting tofu	SEMEVAL	SEMEVAL	TRAIN	A:tofu,B:onions,
5537	A group of people are marching	A group of people are standing	NEUTRAL	3.9	A_neutral_B	B_contradicts_A	a group of people are marching in place	a group of people are marching in place	SEMEVAL	SEMEVAL	TRAIN	A:marching,B:standing,
5553	A girl is playing on a toy phone	A boy is playing on a toy phone	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a boy is playing on a toy phone	a boy is playing on a toy phone	SEMEVAL	SEMEVAL	TRAIN	A:girl,B:boy,
5564	The boy is trotting on the horse	The girl is trotting on the horse	NEUTRAL	2.8	A_neutral_B	B_contradicts_A	the girl trotted the horse	the girl trotted the horse	SEMEVAL	SEMEVAL	TEST	A:boy,B:girl,
5573	The woman is using a sledgehammer to break a concrete block that is on another man	The man is using a sledgehammer to break a concrete block that is on another man	NEUTRAL	3.4	A_neutral_B	B_neutral_A	the man is using a sledghammer to break the concrete block that is on the other man	the man is using a sledghammer to break the concrete block that is on the other man	SEMEVAL	SEMEVAL	TEST	A:woman,
5582	A dog is swimming after a tennis ball	A cat is swimming after a tennis ball	NEUTRAL	4	A_neutral_B	B_neutral_A	a dog swims after a tennis ball	a dog swims after a tennis ball	SEMEVAL	SEMEVAL	TRAIN	A:dog,B:cat,
5589	A girl is eating a cupcake	A boy is eating a cupcake	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a girl is eating a cupcake	a girl is eating a cupcake	SEMEVAL	SEMEVAL	TEST	A:girl,B:boy,
5590	A woman is eating a cupcake	A woman is eating a cake	NEUTRAL	4	A_neutral_B	B_neutral_A	a woman is eating a cupcake	a woman is eating a cupcake	SEMEVAL	SEMEVAL	TEST	A:cupcake,B:cake,
5595	A boy is eating a cupcake	A woman is eating a cupcake	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a woman is eating a cupcake	a girl is eating a cupcake	SEMEVAL	SEMEVAL	TRAIN	A:boy,B:woman,
5596	A girl is eating a cupcake	A woman is eating a cupcake	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a girl is eating a cupcake	a woman is eating a cupcake	SEMEVAL	SEMEVAL	TEST	A:girl,B:woman,
5605	A man is spitting	A man is speaking	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a man is speaking	a man is spitting	SEMEVAL	SEMEVAL	TEST	A:spitting,B:speaking,
5608	A man is riding a rodeo bull	A man is riding a mechanical bull	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is riding a mechanical bull	a man is riding a mechanical bull	SEMEVAL	SEMEVAL	TRAIN	A:rodeo,B:mechanical,
5618	A man is severing the toe of an empty leather boot with a sword	A woman is severing the toe of an empty leather boot with a sword	NEUTRAL	4	A_contradicts_B	B_neutral_A	a man severs the toe of an empty leather boot using a sword	a man severs the toe of an empty leather boot using a sword	SEMEVAL	SEMEVAL	TRAIN	A:man,B:woman,
5634	A kid is playing the piano	A kid is playing the guitar	NEUTRAL	3	A_neutral_B	B_neutral_A	a kid plays the guitar	a kid plays the guitar	SEMEVAL	SEMEVAL	TRAIN	A:piano,B:guitar,
5661	A cat is playing with a small bottle	A cat is playing with a big bottle	NEUTRAL	3.5	A_neutral_B	B_contradicts_A	a cat plays with a small bottle	a cat plays with a small bottle	SEMEVAL	SEMEVAL	TEST	A:small,B:big,
5663	The cat is licking a bottle	The dog is licking a bottle	NEUTRAL	3.9	A_neutral_B	B_neutral_A	the cat is licking a bottle	the cat is licking a bottle	SEMEVAL	SEMEVAL	TRAIN	A:cat,B:dog,
5670	A small dog is lying on a bed	A small cat is lying on a bed	NEUTRAL	3.2	A_neutral_B	B_neutral_A	a small dog is laying on a bed	a small dog is laying on a bed	SEMEVAL	SEMEVAL	TEST	A:dog,B:cat,
5672	A small dog is lying on the bed	A small dog is lying under the bed	NEUTRAL	3.5	A_neutral_B	B_contradicts_A	a small dog laying on the bed	a small dog laying on the bed	SEMEVAL	SEMEVAL	TEST	A:on,B:under,
5674	A small dog is lying on a bed	A small dog is lying under the bed	NEUTRAL	3.1	A_neutral_B	B_contradicts_A	a small dog is laying on a bed	a small dog laying on the bed	SEMEVAL	SEMEVAL	TEST	A:on,B:under,
5676	A small dog is lying on the bed	A small cat is lying on a bed	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a small dog laying on the bed	a small dog is laying on a bed	SEMEVAL	SEMEVAL	TRAIN	A:dog,B:cat,
5679	A woman is slicing butter	A man is slicing butter	NEUTRAL	3.465	A_neutral_B	B_neutral_A	a woman is slicing butter	a woman is slicing butter	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5686	A woman is slicing tofu	A woman is slicing butter	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a woman is slicing butter	a woman slices tofu	SEMEVAL	SEMEVAL	TEST	A:tofu,B:butter,
5698	The cook is sprinkling cheese on the pizza	The man is sprinkling cheese on the pizza	NEUTRAL	4	A_neutral_B	B_neutral_A	the man sprinkled cheese on the pizza	the man sprinkled cheese on the pizza	SEMEVAL	SEMEVAL	TRIAL	A:cook,B:man,
5706	A man is reloading a shotgun	A man is firing a shotgun	NEUTRAL	3.7	A_contradicts_B	B_neutral_A	a man is firing a shot gun	a man is firing a shot gun	SEMEVAL	SEMEVAL	TRIAL	A:reloading,B:firing,
5712	A man is reloading a shotgun	A man is shooting a shotgun	NEUTRAL	4.1	A_contradicts_B	B_neutral_A	a man shoots a shotgun	a man is firing a shot gun	SEMEVAL	SEMEVAL	TRAIN	A:reloading,B:shooting,
5717	A man is dancing on the floor	A man is dancing on the ceiling	NEUTRAL	3.6	A_neutral_B	B_neutral_A	lionel ritchie dances while standing on the ceiling	lionel ritchie dances while standing on the ceiling	SEMEVAL	SEMEVAL	TRAIN	A:floor,B:ceiling,
5733	A man is puking	A man is eating	NEUTRAL	2.3	A_neutral_B	B_neutral_A	a man is eating	a man is eating	SEMEVAL	SEMEVAL	TRAIN	A:puking,B:eating,
5735	A woman is dancing	A woman is sleeping	NEUTRAL	3	A_neutral_B	B_neutral_A	a woman is dancing	a woman is dancing	SEMEVAL	SEMEVAL	TEST	A:dancing,B:sleeping,
5760	A man is talking to a boy	A man is talking to a woman	NEUTRAL	3.4	A_contradicts_B	B_neutral_A	a man is talking to a woman	a man is talking to a woman	SEMEVAL	SEMEVAL	TEST	A:boy,B:woman,
5763	A man is cracking eggs	A woman is cracking eggs	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a woman is cracking eggs	a woman is cracking eggs	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5780	A dog is jumping into a box	A cat is jumping into a box	NEUTRAL	2.6	A_neutral_B	B_neutral_A	a cat is jumping into a box	a cat is jumping into a box	SEMEVAL	SEMEVAL	TEST	A:dog,B:cat,
5782	An old man is talking to a leaf	A young man is talking to a leaf	NEUTRAL	3.915	A_neutral_B	B_neutral_A	a young man is talking to a leaf	a young man is talking to a leaf	SEMEVAL	SEMEVAL	TEST	A:old,B:young,
5791	A man is slicing a fish	A woman is slicing a fish	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a man is slicing open a fish	a man is slicing open a fish	SEMEVAL	SEMEVAL	TRAIN	A:man,B:woman,
5807	A man is rowing a boat	A woman is rowing a boat	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a man is rowing a boat	a man is rowing a boat	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5816	A man is cutting a tomato	A woman is cutting a tomato	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a woman is cutting a tomatoe	a woman is cutting a tomatoe	SEMEVAL	SEMEVAL	TRAIN	A:man,B:woman,
5817	A woman is dancing near a fire	A woman is dancing near a fireplace	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a woman is dancing near a fire	a woman is dancing near a fire	SEMEVAL	SEMEVAL	TEST	A:fire,B:fireplace,
5825	A girl is playing a guitar	A boy is playing a guitar	NEUTRAL	4	A_neutral_B	B_neutral_A	a girl is playing a guitar	a girl is playing a guitar	SEMEVAL	SEMEVAL	TRAIN	A:girl,B:boy,
5831	A man is playing a guitar	A boy is playing a guitar	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a man is playing a guitar	a girl is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:man,B:boy,
5832	A man is playing a guitar	A girl is playing a guitar	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a girl is playing a guitar	a man is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:man,B:girl,
5833	A man is diving off a rock	A man is diving off a cliff	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a man dives off of a cliff	a man dives off of a cliff	SEMEVAL	SEMEVAL	TEST	A:rock,B:cliff,
5843	The woman is playing the guitar	The man is playing the guitar	NEUTRAL	3.3	A_neutral_B	B_neutral_A	the man is playing the guitar	the man is playing the guitar	SEMEVAL	SEMEVAL	TEST	A:woman,B:man,
5849	The man is playing the guitar	The woman is playing the guitar	NEUTRAL	3.8	A_neutral_B	B_neutral_A	the man played his guitar	the man is playing the guitar	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5852	A woman is boiling noodles in water	A man is boiling noodles in water	NEUTRAL	4	A_neutral_B	B_neutral_A	a woman is boiling noodles in water	a woman is boiling noodles in water	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5863	Two women are dancing and singing in front of a crowd	Two men are dancing and singing in front of a crowd	NEUTRAL	4.1	A_neutral_B	B_neutral_A	two women are dancing and singing in front of a crowd	two women are dancing and singing in front of a crowd	SEMEVAL	SEMEVAL	TEST	A:women,B:men,
5870	A lemur is licking a person's finger	A lemur is biting a person's finger	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a slow loris is biting a persons finger	a slow loris is biting a persons finger	SEMEVAL	SEMEVAL	TEST	A:licking,B:biting,
5878	A boy is skateboarding on a half pipe	A man is skateboarding on a half pipe	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man skateboards on a half pipe	a man skateboards on a half pipe	SEMEVAL	SEMEVAL	TEST	A:boy,B:man,
5879	A man is skateboarding on a half pipe	A girl is skateboarding on a half pipe	NEUTRAL	3.835	A_neutral_B	B_neutral_A	a man skateboards on a half pipe	a man skateboards on a half pipe	SEMEVAL	SEMEVAL	TRAIN	A:man,B:girl,
5888	A dog is sitting on the ground	A dog is running on the ground	NEUTRAL	4	A_neutral_B	B_contradicts_A	a dog is running on the ground	a dog is running on the ground	SEMEVAL	SEMEVAL	TEST	A:sitting,B:running,
5907	The chef is seasoning the oil	The woman is seasoning the oil	NEUTRAL	4.1	A_neutral_B	B_neutral_A	the woman is seasoning the oil	the woman is seasoning the oil	SEMEVAL	SEMEVAL	TRAIN	A:chef,B:woman,
5915	A person is riding a horse	A person is riding a motorbike	NEUTRAL	2.2	A_neutral_B	B_neutral_A	a person is riding a horse	a person is riding a horse	SEMEVAL	SEMEVAL	TEST	A:horse,B:motorbike,
5926	Two men are hugging	Two men are fighting	NEUTRAL	3.2	A_neutral_B	B_contradicts_A	two men are fighting	two men are fighting	SEMEVAL	SEMEVAL	TEST	A:hugging,B:fighting,
5973	A man in a hat is walking through a store	A man in a hat is walking past a store	NEUTRAL	4.1	A_neutral_B	B_contradicts_A	a man in a hat is making his way through a store	a man in a hat is making his way through a store	FLICKR	FLICKR	TEST	A:through,B:past,
6005	A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign	A young girl by a pink sign is holding up a blue shirt and is walking on the sidewalk	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says, "the rescue."	a young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says, ""the rescue.""	FLICKR	FLICKR	TRIAL	A:in,B:by,
6106	A dog in a colored coat is running across the yard	A dog in the yard is running across colored coats	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a dog with a brindle-colored coat is running across the yard	a dog with a brindle-colored coat is running across the yard	FLICKR	FLICKR	TRAIN	A:coat,B:coats,
6122	A black and white dog is holding a baseball in its mouth	A brown and white dog is holding a baseball in its mouth	NEUTRAL	3.4	A_neutral_B	B_neutral_A	brown and white dog with a baseball in its mouth	black and white dog holding a baseball in mouth	FLICKR	FLICKR	TRAIN	A:black,B:brown,
