pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
3710,A toy train is striking a toy car,A toy train is hitting a toy car,ENTAILMENT,4.8,A_entails_B,B_entails_A,a toy train strikes a toy car,a toy train strikes a toy car,SEMEVAL,SEMEVAL,TRAIN	[striking, hitting]
3719,The person is peeling an onion,A person is peeling an onion,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person is peeling an onion,a person is peeling an onion,SEMEVAL,SEMEVAL,TRAIN	[]
3750,A boy is looking at a calendar,A boy is staring at a calendar,ENTAILMENT,4.2,A_entails_B,B_entails_A,a boy is looking at a calendar,a boy is looking at a calendar,SEMEVAL,SEMEVAL,TRAIN	[looking, staring]
3752,The boy is studying a calendar,A boy is studying a calendar,ENTAILMENT,5,A_entails_B,B_entails_A,a boy studies a calendar,a boy studies a calendar,SEMEVAL,SEMEVAL,TRAIN	[]
3768,A woman is picking up and holding a baby kangaroo in her arms,A woman is picking up and holding a kangaroo which is a baby in her arms,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman picks up and holds a baby kangaroo in her arms,a woman picks up and holds a baby kangaroo in her arms,SEMEVAL,SEMEVAL,TEST	[which]
3770,The woman is taking up and holding a baby kangaroo,The woman is picking up and holding a baby kangaroo,ENTAILMENT,4.4,A_entails_B,B_entails_A,a woman picks up and holds a baby kangaroo,a woman picks up and holds a baby kangaroo,SEMEVAL,SEMEVAL,TRAIN	[taking, picking]
3777,A woman is dancing and a man is playing the keyboard,The woman is dancing and a man is playing the keyboard,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman dances while a man plays the keyboard,a woman dances while a man plays the keyboard,SEMEVAL,SEMEVAL,TRAIN	[]
3790,A person is scrubbing a zucchini,The person is scrubbing a zucchini,ENTAILMENT,5,A_entails_B,B_entails_A,a person is scrubbing a zucchini,a person is scrubbing a zucchini,SEMEVAL,SEMEVAL,TRIAL	[]
3801,A man in a cap is playing a harp,A man in a hat is playing a harp,ENTAILMENT,5,A_entails_B,B_entails_A,a man in a hat is playing a harp,a man in a hat is playing a harp,SEMEVAL,SEMEVAL,TRAIN	[cap, hat]
3812,A woman is slicing a pepper which is green,A woman is slicing a green pepper,ENTAILMENT,4.8,A_entails_B,B_entails_A,a women slicing green pepper,a women slicing green pepper,SEMEVAL,SEMEVAL,TRIAL	[which]
3825,The woman is playing a flute,A woman is playing a flute,ENTAILMENT,5,A_entails_B,B_entails_A,a woman plays on a flute,a woman plays on a flute,SEMEVAL,SEMEVAL,TRAIN	[]
3827,A woman is playing flute,The woman is playing a flute,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is playing flute,a woman plays on a flute,SEMEVAL,SEMEVAL,TRAIN	[]
3831,A woman is playing a flute,A woman is playing flute,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is playing flute,a woman plays on a flute,SEMEVAL,SEMEVAL,TRAIN	[]
3846,The cat is playing keyboards,A cat is playing keyboards,ENTAILMENT,5,A_entails_B,B_entails_A,a cat is playing keyboards,a cat is playing keyboards,SEMEVAL,SEMEVAL,TRAIN	[]
3853,A cat is playing a piano,A cat is playing keyboards,ENTAILMENT,4.4,A_entails_B,B_entails_A,a cat is playing a piano,a cat is playing keyboards,SEMEVAL,SEMEVAL,TRAIN	[piano, keyboards]
3856,The man is walking along a path through the wilderness,The man is walking along a track through the wilderness,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is walking along a path through wilderness,a man is walking along a path through wilderness,SEMEVAL,SEMEVAL,TRAIN	[path, track]
3867,The man is rising from a swamp,A man is rising from a swamp,ENTAILMENT,5,A_entails_B,B_entails_A,a man rises from a swamp,a man rises from a swamp,SEMEVAL,SEMEVAL,TEST	[]
3878,A man is dancing upside-down on the ceiling,The man is dancing upside-down on the ceiling,ENTAILMENT,5,A_entails_B,B_entails_A,a man is dancing upside-down on the ceiling,a man is dancing upside-down on the ceiling,SEMEVAL,SEMEVAL,TEST	[]
3885,A man is dancing,A male is dancing,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man is dancing,a man is dancing,SEMEVAL,SEMEVAL,TRAIN	[man, male]
3894,The girl is exercising,A girl is exercising,ENTAILMENT,5,A_entails_B,B_entails_A,a girl is exercising,a girl is exercising,SEMEVAL,SEMEVAL,TEST	[]
3934,The boy is checking a calendar,A boy is checking a calendar,ENTAILMENT,4.9,A_entails_B,B_entails_A,a boy is checking a calender,a boy is checking a calender,SEMEVAL,SEMEVAL,TRAIN	[]
3952,A biker is riding along the top of a fence,The biker is riding along the top of a fence,ENTAILMENT,4.9,A_entails_B,B_entails_A,a bmx biker rides along the top of a fence,a bmx biker rides along the top of a fence,SEMEVAL,SEMEVAL,TEST	[]
3954,The boy is riding a bike on the top of a fence made of metal,The boy is riding a bike on the top of a metal fence,ENTAILMENT,4.9,A_entails_B,B_entails_A,a boy rode his bike on top of a metal fence,a boy rode his bike on top of a metal fence,SEMEVAL,SEMEVAL,TEST	[made]
3963,A woman is slicing a pepper which is big,A woman is slicing a big pepper,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is slicing a big pepper,a woman is slicing a big pepper,SEMEVAL,SEMEVAL,TEST	[which]
3965,The woman is slicing a clove of garlic,A woman is slicing a clove of garlic,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is slicing a garlic,a woman is slicing a garlic,SEMEVAL,SEMEVAL,TEST	[]
3981,A woman is peeling a potato,The woman is peeling a potato,ENTAILMENT,5,A_entails_B,B_entails_A,a woman is peeling a potato,a woman is peeling a potato,SEMEVAL,SEMEVAL,TEST	[]
4004,A man is climbing up a rope,The man is climbing up a rope,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man climbs up a rope,a man climbs up a rope,SEMEVAL,SEMEVAL,TRAIN	[]
4006,A man is climbing a rope,The man is climbing up a rope,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is climbing a rope,a man climbs up a rope,SEMEVAL,SEMEVAL,TRIAL	[up]
4011,A man is climbing a rope,A man is climbing up a rope,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is climbing a rope,a man climbs up a rope,SEMEVAL,SEMEVAL,TRIAL	[up]
4015,The lady is picking up the kangaroo,The woman is picking up the kangaroo,ENTAILMENT,4.9,A_entails_B,B_entails_A,the woman picked up the kangaroo,the woman picked up the kangaroo,SEMEVAL,SEMEVAL,TRIAL	[lady, woman]
4036,A person is riding a jetski in the waves,The person is riding a jetski in the waves,ENTAILMENT,5,A_entails_B,B_entails_A,a person is riding a jetski in the waves,a person is riding a jetski in the waves,SEMEVAL,SEMEVAL,TRAIN	[]
4056,A man is running on the road,The man is running on the road,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is running on the road,a man is running on the road,SEMEVAL,SEMEVAL,TRAIN	[]
4063,A man is outside and is throwing blades at a target which is close,A man is outside and is throwing blades at a close target,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is throwing blades into a close target outside,a man is throwing blades into a close target outside,SEMEVAL,SEMEVAL,TRAIN	[which]
4066,The man is hurling knives at a tree,The man is throwing knives at a tree,ENTAILMENT,4.6,A_entails_B,B_entails_A,the man is throwing knives at a tree,the man is throwing knives at a tree,SEMEVAL,SEMEVAL,TRIAL	[hurling, throwing]
4076,One man is riding a horse,The man is riding a horse,ENTAILMENT,5,A_entails_B,B_entails_A,the man is riding a horse,the man is riding a horse,SEMEVAL,SEMEVAL,TRAIN	[One]
4079,One man is riding a horse,A man is riding a horse,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is riding on a horse,the man is riding a horse,SEMEVAL,SEMEVAL,TRIAL	[One]
4084,The man is riding a horse,A man is riding a horse,ENTAILMENT,5,A_entails_B,B_entails_A,a man is riding on a horse,the man is riding a horse,SEMEVAL,SEMEVAL,TRAIN	[]
4100,Someone is playing the guitar,Somebody is playing the guitar,ENTAILMENT,4.8,A_entails_B,B_entails_A,someone is playing guitar,someone is playing guitar,SEMEVAL,SEMEVAL,TRAIN	[Someone, Somebody]
4116,A cute panda is lying down,A panda that is cute is lying down,ENTAILMENT,4.9,A_entails_B,B_entails_A,a panda is lying down,a panda is lying down,SEMEVAL,SEMEVAL,TEST	[that]
4118,The panda bear is resting on the logs,The panda bear is lying on the logs,ENTAILMENT,4.7,A_entails_B,B_entails_A,the panda bear lay on the logs,the panda bear lay on the logs,SEMEVAL,SEMEVAL,TRAIN	[resting, lying]
4127,A dog is jumping on a trampoline,A dog is bouncing on a trampoline,ENTAILMENT,5,A_entails_B,B_entails_A,a dog bounces on a trampoline,a dog bounces on a trampoline,SEMEVAL,SEMEVAL,TRAIN	[jumping, bouncing]
4135,A dog is bouncing on a trampoline,A dog is jumping on a trampoline,ENTAILMENT,4.7,A_entails_B,B_entails_A,a dog bounces on a trampoline,a dog is jumping on a trampoline,SEMEVAL,SEMEVAL,TRIAL	[bouncing, jumping]
4145,A woman is slicing an onion,A woman is cutting an onion,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is cutting an onion,a woman is cutting an onion,SEMEVAL,SEMEVAL,TRAIN	[slicing, cutting]
4163,The man is cleaning the drawing on the board,The man is erasing the drawing on the board,ENTAILMENT,4.6,A_entails_B,B_entails_A,the man erased the work on the board,the man erased the work on the board,SEMEVAL,SEMEVAL,TRAIN	[cleaning, erasing]
4165,The man is erasing the other man's work from the board,The man is erasing the other man's work from the panel,ENTAILMENT,4.4,A_entails_B,B_entails_A,the man erased what the other man had on the board,the man erased what the other man had on the board,SEMEVAL,SEMEVAL,TRAIN	[board, panel]
4172,A woman is cutting a vegetable,A woman is slicing a vegetable,ENTAILMENT,4.7,A_entails_B,B_entails_A,a woman cuts up a vegetable,a woman cuts up a vegetable,SEMEVAL,SEMEVAL,TEST	[cutting, slicing]
4201,A man is slicing some bread,A man is slicing bread,ENTAILMENT,5,A_entails_B,B_entails_A,a man is slicing bread,a man is slicing bread,SEMEVAL,SEMEVAL,TEST	[some]
4266,A man is rapidly chopping some mushrooms with a knife,A man is quickly chopping some mushrooms with a knife,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is rapidly chopping some mushrooms using a knife,a man is rapidly chopping some mushrooms using a knife,SEMEVAL,SEMEVAL,TRAIN	[rapidly, quickly]
4268,A person is quickly cutting mushrooms with a knife,A person is quickly chopping mushrooms with a knife,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person is quickly chopping mushrooms with a knife,a person is quickly chopping mushrooms with a knife,SEMEVAL,SEMEVAL,TEST	[cutting, chopping]
4277,An old woman is shaking hands with a man,An woman that is old is shaking hands with a man,ENTAILMENT,4.9,A_entails_B,B_entails_A,an old woman is shaking hand with a man,an old woman is shaking hand with a man,SEMEVAL,SEMEVAL,TRAIN	[that]
4286,The woman is slicing cooked octopus,The woman is cutting cooked octopus,ENTAILMENT,5,A_entails_B,B_entails_A,the woman is cutting cooked octopus,the woman is cutting cooked octopus,SEMEVAL,SEMEVAL,TEST	[slicing, cutting]
4295,An airplane is taking off,An aircraft is taking off,ENTAILMENT,4.8,A_entails_B,B_entails_A,an air plane is taking off,an air plane is taking off,SEMEVAL,SEMEVAL,TRAIN	[airplane, aircraft]
4311,A man is cutting a potato,A man is slicing a potato,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is cutting a potato,a man is cutting a potato,SEMEVAL,SEMEVAL,TEST	[cutting, slicing]
4313,A woman is slicing a tomato,A woman is cutting a tomato,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is cutting a tomato,a woman is cutting a tomato,SEMEVAL,SEMEVAL,TEST	[slicing, cutting]
4332,A man is drawing,The man is drawing,ENTAILMENT,5,A_entails_B,B_entails_A,a man is drawing,the man is drawing,SEMEVAL,SEMEVAL,TEST	[]
4382,A man is tying a shoe,A man is tying the shoe,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man ties a shoe,a man ties a shoe,SEMEVAL,SEMEVAL,TRAIN	[]
4406,A man is cutting a paper plate,The man is cutting a paper plate,ENTAILMENT,5,A_entails_B,B_entails_A,the man cut a paper plate,a man is cutting a paper plate,SEMEVAL,SEMEVAL,TEST	[]
4537,A cat is sliding upside down under a sofa,A cat is sliding upside down under a couch,ENTAILMENT,4.9,A_entails_B,B_entails_A,a cat is sliding upside down under a couch,a cat is sliding upside down under a couch,SEMEVAL,SEMEVAL,TEST	[sofa, couch]
4553,A man is emptying a container made of plastic,A man is emptying a plastic container,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is emptying a plastic container,a man is emptying a plastic container,SEMEVAL,SEMEVAL,TRAIN	[made, of]
4564,Two men are battling,Two men are fighting,ENTAILMENT,4.8,A_entails_B,B_entails_A,two men are fighting,two men are fighting,SEMEVAL,SEMEVAL,TRAIN	[battling, fighting]
4618,The boy is cutting the grass by the curb with scissors,The boy is shortening the grass by the curb with scissors,ENTAILMENT,4.8,A_entails_B,B_entails_A,the boy cut the grass by the curb with scissors,the boy cut the grass by the curb with scissors,SEMEVAL,SEMEVAL,TEST	[cutting, shortening]
4643,A man is cutting a cord with a sword,A man is cutting a rope with a sword,ENTAILMENT,4.5,A_entails_B,B_entails_A,a man is cutting a rope with a sword,a man is cutting a rope with a sword,SEMEVAL,SEMEVAL,TRAIN	[cord, rope]
4654,A man is walking along a path through a wilderness,A man is walking along a track through a wilderness,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man is walking along a path through wilderness,a man is walking along a path through wilderness,SEMEVAL,SEMEVAL,TEST	[path, track]
4661,A woman is slicing a potato,A woman is cutting a potato,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is cutting a potato,a woman is cutting a potato,SEMEVAL,SEMEVAL,TRIAL	[slicing, cutting]
4683,A woman is slicing garlic,A woman is cutting garlic,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is slicing garlics,a woman is slicing garlics,SEMEVAL,SEMEVAL,TRAIN	[slicing, cutting]
4690,A man is holding a small animal in one hand,A man is holding an animal which is small in one hand,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man holds a small animal in one hand,a man holds a small animal in one hand,SEMEVAL,SEMEVAL,TEST	[an, which]
4720,A monkey is practicing martial arts,A chimp is practicing martial arts,ENTAILMENT,4.5,A_entails_B,B_entails_A,a monkey pratices martial arts,a monkey pratices martial arts,SEMEVAL,SEMEVAL,TRAIN	[monkey, chimp]
4728,A man is fixing a silencer to a gun,A man is applying a silencer to a gun,ENTAILMENT,4.485,A_entails_B,B_entails_A,a man is adding a silencer to a gun,a man is adding a silencer to a gun,SEMEVAL,SEMEVAL,TRAIN	[fixing, applying]
4730,A man is fitting a silencer to a pistol,A man is fitting a silencer to a weapon,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man is fitting silencer on a pistol,a man is fitting silencer on a pistol,SEMEVAL,SEMEVAL,TEST	[pistol, weapon]
4750,The girl is sitting on the couch and is crocheting,The girl is sitting on the sofa and crocheting,ENTAILMENT,5,A_entails_B,B_entails_A,the girl sat on the couch to crochet,the girl sat on the couch to crochet,SEMEVAL,SEMEVAL,TEST	[couch, sofa]
4766,A man is cooking a snake,A man is roasting a snake,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is preparing a snake for cooking,a man is preparing a snake for cooking,SEMEVAL,SEMEVAL,TRAIN	[cooking, roasting]
4777,A little boy is playing a guitar,A young boy is playing a guitar,ENTAILMENT,4.6,A_entails_B,B_entails_A,a little boy is playing a guitar,a little boy is playing a guitar,SEMEVAL,SEMEVAL,TRAIN	[little, young]
4815,A person is slicing some ginger,A person is cutting some ginger,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person cuts ginger,a person cuts ginger,SEMEVAL,SEMEVAL,TRAIN	[slicing, cutting]
4826,A man is slicing a potato into pieces,A man is cutting a potato into pieces,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man is slicing a potato into pieces,a man is slicing a potato into pieces,SEMEVAL,SEMEVAL,TRAIN	[slicing, cutting]
4830,A man is slicing a potato,A man is slicing a potato into pieces,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is slicing a potato into pieces,a man is cutting a potato,SEMEVAL,SEMEVAL,TEST	[into, pieces]
4869,A woman is cutting potatoes,A woman is slicing potatoes,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is cutting potatoes,a woman is cutting potatoes,SEMEVAL,SEMEVAL,TRAIN	[cutting, slicing]
4923,A person is cutting garlic into pieces with a knife,A person is slicing garlic into pieces with a knife,ENTAILMENT,4.815,A_entails_B,B_entails_A,a person is cutting garlic into pieces with a knife,a person is cutting garlic into pieces with a knife,SEMEVAL,SEMEVAL,TEST	[cutting, slicing]
4935,The military officer is shouting at the recruits,The military officer is barking at the recruits,ENTAILMENT,4.8,A_entails_B,B_entails_A,the military officer barked at the recruits,the military officer barked at the recruits,SEMEVAL,SEMEVAL,TEST	[shouting, barking]
4965,A woman is cutting a fish,A woman is slicing a fish,ENTAILMENT,5,A_entails_B,B_entails_A,a woman slices a fish,a woman slices a fish,SEMEVAL,SEMEVAL,TRAIN	[cutting, slicing]
4999,A big cat is opening a drawer made of plastic with its paws and is jumping inside,A big cat is opening a plastic drawer with its paws and is jumping inside,ENTAILMENT,4.9,A_entails_B,B_entails_A,a big cat opens a plastic drawer with his paws and then hops inside,a big cat opens a plastic drawer with his paws and then hops inside,SEMEVAL,SEMEVAL,TEST	[made, of]
5008,A man is cutting an onion,A man is chopping an onion,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is cutting an onion,a man is cutting an onion,SEMEVAL,SEMEVAL,TEST	[cutting, chopping]
5028,The man is speaking on the phone,The man is talking on the phone,ENTAILMENT,4.8,A_entails_B,B_entails_A,the man is talking on the phone,the man is talking on the phone,SEMEVAL,SEMEVAL,TEST	[speaking, talking]
5030,The man is talking on the telephone,The man is speaking on the telephone,ENTAILMENT,4.9,A_entails_B,B_entails_A,the man talked on the telephone,the man talked on the telephone,SEMEVAL,SEMEVAL,TRIAL	[talking, speaking]
5038,The man is talking on the telephone,The man is talking on the phone,ENTAILMENT,4.8,A_entails_B,B_entails_A,the man is talking on the phone,the man talked on the telephone,SEMEVAL,SEMEVAL,TEST	[telephone, phone]
5039,A man is slicing onions,A man is cutting onions,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is cutting onions,a man is cutting onions,SEMEVAL,SEMEVAL,TRAIN	[slicing, cutting]
5061,A man is chopping a potato,A man is cutting a potato,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man cuts a potato,a man is slicing a potato,SEMEVAL,SEMEVAL,TEST	[chopping, cutting]
5065,A man is slicing a potato,A man is cutting a potato,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man cuts a potato,a man is slicing a potato,SEMEVAL,SEMEVAL,TEST	[slicing, cutting]
5104,A chef is preparing a meal,A chef is cooking a meal,ENTAILMENT,4.5,A_entails_B,B_entails_A,a chef prepared a meal,a chef prepared a meal,SEMEVAL,SEMEVAL,TEST	[preparing, cooking]
5113,Two sumo ringers are fighting,Two sumo wrestlers are fighting,ENTAILMENT,4,A_entails_B,B_entails_A,two sumo ringers are fighting each other,two sumo ringers are fighting each other,SEMEVAL,SEMEVAL,TRIAL	[ringers, wrestlers]
5129,A man is sprinkling shredded cheese on a pizza,A man is sprinkling cheese on a pizza,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is sprinkling shredded cheese on a pizza,a man is sprinkling shredded cheese on a pizza,SEMEVAL,SEMEVAL,TEST	[shredded]
5147,A man is buttering a piece of bread,A man is buttering a slice of bread,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man is buttering a piece of bread,a man is buttering a piece of bread,SEMEVAL,SEMEVAL,TRAIN	[piece, slice]
5210,A man is riding a motorcycle,A man is riding a motorbike,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is riding a motorcycle,a man is riding a motorcycle,SEMEVAL,SEMEVAL,TEST	[motorcycle, motorbike]
5230,A tiger is walking around,A tiger is strolling around,ENTAILMENT,5,A_entails_B,B_entails_A,a tiger is walking around,a tiger is walking around,SEMEVAL,SEMEVAL,TEST	[walking, strolling]
5266,Somebody is folding a piece of paper,Someone is folding a piece of paper,ENTAILMENT,5,A_entails_B,B_entails_A,someone is folding a piece of paper,someone is folding a piece of paper,SEMEVAL,SEMEVAL,TEST	[Somebody, Someone]
5268,Somebody is folding a piece of paper,A person is folding a piece of paper,ENTAILMENT,4.7,A_entails_B,B_entails_A,a person is folding a piece of paper,someone is folding a piece of paper,SEMEVAL,SEMEVAL,TEST	[Somebody, person]
5272,A person is folding a piece of paper,Someone is folding a piece of paper,ENTAILMENT,4.8,A_entails_B,B_entails_A,a person is folding a piece of paper,someone is folding a piece of paper,SEMEVAL,SEMEVAL,TEST	[person, Someone]
5282,A rabbit is playing with a stuffed bunny,A bunny is playing with a stuffed bunny,ENTAILMENT,4.5,A_entails_B,B_entails_A,a bunny is playing with a stuffed bunny,a bunny is playing with a stuffed bunny,SEMEVAL,SEMEVAL,TRAIN	[rabbit]
5327,A man is jumping into a pool,A man is diving into a pool,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man dives into a pool,a man dives into a pool,SEMEVAL,SEMEVAL,TRAIN	[jumping, diving]
5362,The lady is peeling the potato,A woman is peeling a potato,ENTAILMENT,5,A_entails_B,B_entails_A,a woman is peeling a potato,the lady peeled the potatoe,SEMEVAL,SEMEVAL,TRAIN	[lady, woman]
5390,A man is putting some food in a box,A man is putting some food in a container,ENTAILMENT,4.4,A_entails_B,B_entails_A,a man is putting foods in a box,a man is putting foods in a box,SEMEVAL,SEMEVAL,TEST	[box, container]
5432,Someone is reading the email,A person is reading the email,ENTAILMENT,4.8,A_entails_B,B_entails_A,someone is reading an email,a man is reading his email,SEMEVAL,SEMEVAL,TRAIN	[Someone, person]
5458,A man is playing a flute,A man is playing the flute,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is playing a flute,a woman is playing the flute,SEMEVAL,SEMEVAL,TRAIN	[]
5489,A man is cutting tomatoes,A man is slicing tomatoes,ENTAILMENT,5,A_entails_B,B_entails_A,a man is cutting tomatoes,a man is cutting tomatoes,SEMEVAL,SEMEVAL,TRAIN	[cutting, slicing]
5525,A woman is cutting onions,A woman is chopping onions,ENTAILMENT,4.5,A_entails_B,B_entails_A,a woman is cutting onions,a woman is cutting onions,SEMEVAL,SEMEVAL,TRAIN	[cutting, chopping]
5527,A woman is slicing tofu,A woman is cutting tofu,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is cutting tofu,a woman is cutting tofu,SEMEVAL,SEMEVAL,TEST	[slicing, cutting]
5570,A man is breaking a slab of concrete with a sledge hammer,A man is breaking a block of concrete with a sledge hammer,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man breaks a slab of concrete that is lying on a prone man with a sledge hammer,a man breaks a slab of concrete that is lying on a prone man with a sledge hammer,SEMEVAL,SEMEVAL,TEST	[slab, block]
5597,A man is talking,A man is speaking,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is speaking,a man is speaking,SEMEVAL,SEMEVAL,TEST	[talking, speaking]
5615,A man is cutting a boot with a sword,A man is cutting a boot with a blade,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is cutting a boot with a sword,a man is cutting a boot with a sword,SEMEVAL,SEMEVAL,TRAIN	[sword, blade]
5617,A person is severing the toe of an empty leather boot with a sword,A man is severing the toe of an empty leather boot with a sword,ENTAILMENT,4.815,A_entails_B,B_entails_A,a man severs the toe of an empty leather boot using a sword,a man severs the toe of an empty leather boot using a sword,SEMEVAL,SEMEVAL,TRAIN	[person, man]
5626,A man is wiping the edge of a bowl,A man is cleaning the edge of a bowl,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is wiping the edge of a bowl off,a man is wiping the edge of a bowl off,SEMEVAL,SEMEVAL,TEST	[wiping, cleaning]
5669,A small dog is lying on the bed,A small dog is lying on a bed,ENTAILMENT,5,A_entails_B,B_entails_A,a small dog is laying on a bed,a small dog is laying on a bed,SEMEVAL,SEMEVAL,TEST	[]
5677,A small dog is lying on a bed,A small dog is lying on the bed,ENTAILMENT,5,A_entails_B,B_entails_A,a small dog is laying on a bed,a small dog laying on the bed,SEMEVAL,SEMEVAL,TRAIN	[]
5678,A woman is cutting butter,A woman is slicing butter,ENTAILMENT,4.7,A_entails_B,B_entails_A,a woman is slicing butter,a woman is slicing butter,SEMEVAL,SEMEVAL,TRAIN	[cutting, slicing]
5713,A man is shooting a shotgun,A man is firing a shotgun,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is firing a shot gun,a man shoots a shotgun,SEMEVAL,SEMEVAL,TEST	[shooting, firing]
5743,A tiger cub is playing with a ball,A baby tiger is playing with a ball,ENTAILMENT,4.9,A_entails_B,B_entails_A,a baby tiger is playing with a ball,a baby tiger is playing with a ball,SEMEVAL,SEMEVAL,TEST	[cub, baby]
5750,The man is playing a game on a lawn,The man is playing a game on the grass,ENTAILMENT,4.2,A_entails_B,B_entails_A,the men played follow the leader on the grass,the men played follow the leader on the grass,SEMEVAL,SEMEVAL,TRAIN	[lawn, grass]
5762,A woman is cracking eggs,A woman is breaking eggs,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is cracking eggs,a woman is cracking eggs,SEMEVAL,SEMEVAL,TRAIN	[cracking, breaking]
5779,A cat is jumping into a container,A cat is jumping into a box,ENTAILMENT,4.4,A_entails_B,B_entails_A,a cat is jumping into a box,a cat is jumping into a box,SEMEVAL,SEMEVAL,TRAIN	[container, box]
5796,A man is slicing a fish,A man is cutting a fish,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is cutting up a fish,a man is slicing open a fish,SEMEVAL,SEMEVAL,TEST	[slicing, cutting]
5815,A woman is cutting a tomato,A woman is slicing a tomato,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is cutting a tomatoe,a woman is cutting a tomatoe,SEMEVAL,SEMEVAL,TRAIN	[cutting, slicing]
5842,The man is playing the guitar,The man is playing the instrument,ENTAILMENT,4.4,A_entails_B,B_entails_A,the man is playing the guitar,the man is playing the guitar,SEMEVAL,SEMEVAL,TRAIN	[guitar, instrument]
5875,An animal is biting a person's finger,An animal is biting someone's finger,ENTAILMENT,5,A_entails_B,B_entails_A,an animal is biting a persons finger,a slow loris is biting a persons finger,SEMEVAL,SEMEVAL,TRAIN	[person's, someone's]
5889,The girl is tapping her fingernails,A girl is tapping her fingernails,ENTAILMENT,4.9,A_entails_B,B_entails_A,a girl is tapping her finger nails,a girl is tapping her finger nails,SEMEVAL,SEMEVAL,TEST	[]
5941,The man is standing on a rocky mountain and gray clouds are in the background,The man is standing on a mountain which is rocky and gray clouds are in the background,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man standing on a rocky mountain with gray clouds in the background,a man standing on a rocky mountain with gray clouds in the background,FLICKR,FLICKR,TRAIN	[which]
5943,A person with a back pack who is topless is in front of a pile of rocks and clouds are in the background,A topless person with a back pack is in front of a pile of rocks and clouds are in the background,ENTAILMENT,5,A_entails_B,B_entails_A,a topless person with a back pack is shown against on a pile of rocks with a cloudy background,a topless person with a back pack is shown against on a pile of rocks with a cloudy background,FLICKR,FLICKR,TRAIN	[who]
5952,The dog is catching a ball,A dog is catching a ball,ENTAILMENT,5,A_entails_B,B_entails_A,a dog is running towards a ball to catch it,a dog is running towards a ball to catch it,FLICKR,FLICKR,TRAIN	[]
5961,A boy in a blue shirt has dirt on his face,A boy in a blue dyed shirt has dirt on his face,ENTAILMENT,4.7,A_entails_B,B_entails_A,a boy in a blue shirt with dirt on his face,a boy in a blue shirt with dirt on his face,FLICKR,FLICKR,TEST	[dyed]
